bn,pk,bh,val
16707867,0x94aa4e,0x76fe96,16791789812651155
16707868,0x94aa4e,0x61316c,16695768175144890
16707868,0x94aa4e,0x91b46b,16847832485144890
16707867,0x94aa4e,0x6e42f2,17273938810325915
16707868,0x94aa4e,0x249831,17440352514017890
16707874,0x94aa4e,0x915b80,41046055171456935
16707868,0x94aa4e,0xef5101,17936683016618385
16707869,0x94aa4e,0x9f648d,13190823269697662
16707874,0x94aa4e,0xcb3162,26236068827002704
16707874,0x94aa4e,0x50ad35,29912282511929833
16707874,0x94aa4e,0xa8157e,35941824381653797
16707874,0x94aa4e,0x7270c0,38462172990596969
16707874,0x94aa4e,0x1b67af,39353940705136500
16707874,0x94aa4e,0xe2829d,40655470365978128
16707862,0x94aa4e,0xb6c4c8,18048409908582870
16707869,0x94aa4e,0x0b12b0,13674984769697662
16707880,0x94aa4e,0x38e047,14613531331922263
16707875,0x94aa4e,0x96ca7f,17035275755709243
16707869,0x94aa4e,0xa0fc76,13932715169697662
16707880,0x94aa4e,0xcbd018,37667978920929605
16707869,0x94aa4e,0x5ce23c,14700040471254202
16707880,0x94aa4e,0x07f080,38220874255507944
16707880,0x94aa4e,0x65e5c3,38280306776705022
16707869,0x94aa4e,0x7d7c1c,16040924426761382
16707880,0x94aa4e,0x159909,39738881219597543
16707875,0x94aa4e,0x9d9884,23720468436836187
16707875,0x94aa4e,0xb12e5a,23797266848744363
16707869,0x94aa4e,0x3a9ce0,18140547812673833
16707880,0x94aa4e,0xa88f9d,39969922069961384
16707869,0x94aa4e,0x557445,18179409824234937
16707883,0x94aa4e,0x76613d,98902959557630743
16707893,0x94aa4e,0xa78689,14363684165085834
16707883,0x94aa4e,0x29c390,25541442878519978
16707883,0x94aa4e,0xacf48e,99211193773166465
16707883,0x94aa4e,0xbdd58f,99355080877136465
16707882,0x94aa4e,0xe071e9,18943573939323208
16707882,0x94aa4e,0x3a1cf9,30085115935483330
16707893,0x94aa4e,0xc31166,19630077047573025
16707893,0x94aa4e,0xa94d01,21264920436788081
16707882,0x94aa4e,0x6572f4,23167274394133892
16707882,0x94aa4e,0xda7c52,23567504920825216
16707883,0x94aa4e,0xcc6a0f,96944486488094551
16707883,0x94aa4e,0x25c8c9,98496261133598305
16707893,0x94aa4e,0x99a0f8,20649333532439081
16707893,0x94aa4e,0x06f893,21468945903333081
16707883,0x94aa4e,0x11c7a3,99511007054406372
16707883,0x94aa4e,0x4f8efc,101029190856795358
16707897,0x94aa4e,0x666cd7,33425810938933434
16707882,0x94aa4e,0xe7d800,23864676027233216
16707882,0x94aa4e,0x6c921f,24508775527233216
16707893,0x94aa4e,0x7037ae,21701946403333081
16707882,0x94aa4e,0x275f95,24751887027233216
16707893,0x94aa4e,0xa09c1d,22168980903333081
16707894,0x94aa4e,0x6a5e4c,11209256110027763
16707897,0x94aa4e,0x300993,44005345386416165
16707894,0x94aa4e,0x54c693,14370623391521335
16707897,0x94aa4e,0xa39bf9,44679941615744731
16707897,0x94aa4e,0x85f07d,44460403703372577
16707897,0x94aa4e,0x5b6e91,53087974901960673
16707897,0x94aa4e,0x1254cc,53848546871319193
16707900,0x94aa4e,0xbab75c,27648854355703555
16707900,0x94aa4e,0xea02d2,40119727214303522
16707900,0x94aa4e,0xcdc4c9,40222445214303522
16707894,0x94aa4e,0xad5ca7,15063569306227687
16707900,0x94aa4e,0xa99815,36282815599093619
16707900,0x94aa4e,0xe434d5,37019844607665775
16707894,0x94aa4e,0xdd405c,15177273806227687
16707894,0x94aa4e,0xf860b4,15446222512360907
16707900,0x94aa4e,0xac80ef,35446742195125764
16707899,0x94aa4e,0xfa1fb2,15912798468255553
16707894,0x94aa4e,0xc4522b,16540754219581411
16707899,0x94aa4e,0x2dd4ed,25407325231959290
16707899,0x94aa4e,0x8eadb1,27424646698171891
16707899,0x94aa4e,0xbd0c5f,27401942198171891
16707914,0x94aa4e,0x96ab34,12549812210814381
16707914,0x94aa4e,0xb57f58,36774678262814913
16707899,0x94aa4e,0x05a513,27702010392055891
16707899,0x94aa4e,0x076dab,27765006345939891
16707899,0x94aa4e,0x4d893c,28768606582587079
16707920,0x94aa4e,0x5a8fcc,28585346309823066
16707920,0x94aa4e,0x2c9ab3,17350913922978155
16707901,0x94aa4e,0x80c700,54250795864232716
16707901,0x94aa4e,0xe81cbe,41118106021586068
16707901,0x94aa4e,0x08139e,54395594132864726
16707914,0x94aa4e,0xfea85a,37258438725916743
16707920,0x94aa4e,0x75b52b,28713824319742967
16707914,0x94aa4e,0x3e4731,38143198334916743
16707920,0x94aa4e,0x86d05a,33668357422190626
16707901,0x94aa4e,0x2aa619,54917803526228026
16707901,0x94aa4e,0xb3c570,54744601864921602
16707914,0x94aa4e,0x48ab7a,38635056825043743
16707901,0x94aa4e,0x858860,54646006826748726
16707918,0x94aa4e,0x7a3dcc,13036137778006813
16707901,0x94aa4e,0x845cdb,51169916169696356
16707920,0x94aa4e,0xb538f7,33954186266365626
16707920,0x94aa4e,0xc7fd47,34833274184070982
16707920,0x94aa4e,0x26831b,34803099184070982
16707929,0x94aa4e,0x2db04e,13247901242925682
16707929,0x94aa4e,0x6ae879,9923260804945411
16707918,0x94aa4e,0x67a35e,16380579804716185
16707935,0x94aa4e,0x08203d,25187869553111903
16707935,0x94aa4e,0x958a14,44498383508604648
16707918,0x94aa4e,0x50bbfa,16809846193051335
16707935,0x94aa4e,0xb15b5f,45163527465139820
16707929,0x94aa4e,0xd01fb8,13576720451925682
16707929,0x94aa4e,0x2c4351,14857548663315717
16707918,0x94aa4e,0xc991dc,15893385289272053
16707929,0x94aa4e,0x93a0d9,15492029279315717
16707918,0x94aa4e,0xa8c6a3,16693944534514335
16707929,0x94aa4e,0xe7b279,15586575751982717
16707940,0x94aa4e,0x8587f3,23271829734263946
16707935,0x94aa4e,0xfcdb1c,44955916084246248
16707935,0x94aa4e,0xd3890e,45271771789406144
16707942,0x94aa4e,0x190fee,9379915455738162
16707938,0x94aa4e,0xa86d37,16227738659965313
16707940,0x94aa4e,0x3507ff,24134388727581934
16707940,0x94aa4e,0xfecafb,24785151852328433
16707940,0x94aa4e,0x2c79a4,26361477910936122
16707940,0x94aa4e,0x36b008,16883924773161291
16707942,0x94aa4e,0xa0528f,11110336909229529
16707941,0x94aa4e,0x67ade5,19523573401008560
16707941,0x94aa4e,0x0fde25,51848159344224485
16707938,0x94aa4e,0x8a5d3c,16401146336007189
16707942,0x94aa4e,0x1b833a,11136921124753074
16707938,0x94aa4e,0x8a5d3c,16401146336007189
16707941,0x94aa4e,0xb976e9,51068829489941118
16707941,0x94aa4e,0xa2f074,19770388856412560
16707942,0x94aa4e,0x4dc37e,16956572275979233
16707938,0x94aa4e,0xeae133,16610326383686497
16707942,0x94aa4e,0x5bf8bd,18331285989102725
16707938,0x94aa4e,0x16da8f,22797740471126276
16707944,0x94aa4e,0xe420d0,8069238355855724
16707941,0x94aa4e,0xb534ff,13690903043062156
16707942,0x94aa4e,0xa2354b,18564453148744341
16707943,0x94aa4e,0xb58536,22649099737251200
16707947,0x94aa4e,0xadab8a,77359689955024457
16707944,0x94aa4e,0xc5418b,9885795317152039
16707944,0x94aa4e,0xb0161e,10757207867694391
16707944,0x94aa4e,0x951151,10860660654659095
16707943,0x94aa4e,0x0d970e,92241369331955626
16707944,0x94aa4e,0xbdc4b8,11016912754659095
16707945,0x94aa4e,0x94c453,25093807388129973
16707947,0x94aa4e,0x544e72,77085705240924457
16707947,0x94aa4e,0x85dfc2,75159477271005886
16707947,0x94aa4e,0x9ea49b,14521987199425764
16707943,0x94aa4e,0xb1177c,92896664343392174
16707943,0x94aa4e,0xc75a91,315814703082175300
16707947,0x94aa4e,0x5539a0,76217894165200701
16707943,0x94aa4e,0x3b3990,316343779473169053
16707947,0x94aa4e,0xdcf916,77465206955024457
16707943,0x94aa4e,0x031fb1,315688827538531662
16707959,0x94aa4e,0x542a52,16895746036349916
16707956,0x94aa4e,0x0ee0aa,22152890098152511
16707956,0x94aa4e,0x93e62b,35527680774542435
16707956,0x94aa4e,0x7f40bc,37772027606250678
16707956,0x94aa4e,0xa6c16e,37914826116789686
16707956,0x94aa4e,0x1e6a70,38028811616789686
16707956,0x94aa4e,0x2fd8cb,38060448278914686
16707968,0x94aa4e,0x2784b2,23270422632616941
16707945,0x94aa4e,0xdedd1b,23337908026583250
16707945,0x94aa4e,0xd8c36e,24834287388129973
16707945,0x94aa4e,0xe61ef5,25495636515129973
16707945,0x94aa4e,0xec359d,26848120641127697
16707963,0x94aa4e,0xcfd6db,19837142675315537
16707959,0x94aa4e,0x4ff678,24815344675452638
16707963,0x94aa4e,0x6a40b2,24646359475315537
16707959,0x94aa4e,0x706d14,25066489655452638
16707963,0x94aa4e,0x1c305b,24974663975315537
16707959,0x94aa4e,0x98e1f2,35361577679759838
16707959,0x94aa4e,0xcb0916,35472330679759838
16707963,0x94aa4e,0x45ec65,25573649275315537
16707963,0x94aa4e,0x638d4d,26355986375315537
16707968,0x94aa4e,0x438a5f,8530207185154043
16707968,0x94aa4e,0x3deb78,35803915173469175
16707959,0x94aa4e,0xb9c2a2,35657166102168838
16707959,0x94aa4e,0xe089db,35811386625460849
16707961,0x94aa4e,0x19ae2f,20816953232604081
16707968,0x94aa4e,0x223aea,36303184327926175
16707968,0x94aa4e,0xf9a7da,36428932214471630
16707968,0x94aa4e,0x357dda,37220475080575950
16707968,0x94aa4e,0x3ea27e,37044075080575950
16707971,0x94aa4e,0xf5ea41,79167743543932861
16707963,0x94aa4e,0xb60f14,12340308323884305
16707961,0x94aa4e,0x69648c,21315127573652081
16707971,0x94aa4e,0x829a1e,52586505821513906
16707971,0x94aa4e,0x8fdb45,80921415152157887
16707961,0x94aa4e,0x8cabdc,21487121173652081
16707971,0x94aa4e,0xf558c1,80567698490121163
16707961,0x94aa4e,0xea7a49,27038697295885941
16707961,0x94aa4e,0x39373b,321884133532705609
16707971,0x94aa4e,0x81c0e4,81465843870543887
16707961,0x94aa4e,0x16a579,322090385032705609
16707971,0x94aa4e,0xef1647,82191047088870449
16707971,0x94aa4e,0x753093,85005953088870449
16707971,0x94aa4e,0xdebacc,85177886588870449
16707965,0x94aa4e,0x9f0438,18889803360363330
16707965,0x94aa4e,0xc501d9,150566480816910113
16707978,0x94aa4e,0x67d280,8299908416620355
16707965,0x94aa4e,0x2aafd6,152167005800434475
16707965,0x94aa4e,0x8b04c2,151313289201143483
16707965,0x94aa4e,0x50068f,154507312891050488
16707965,0x94aa4e,0x5f8adb,154981163891050488
16707977,0x94aa4e,0x4dfe52,30761451730570813
16707977,0x94aa4e,0x2d9fe7,27375712152909562
16707977,0x94aa4e,0x78f999,27300123652909562
16707977,0x94aa4e,0x346c16,20294013256920682
16707978,0x94aa4e,0xb0528b,88138299381200671
16707978,0x94aa4e,0x7960cc,96146244125850332
16707977,0x94aa4e,0xc19381,27607281811254562
16707978,0x94aa4e,0x14fd5b,84855972930075769
16707978,0x94aa4e,0x8be4aa,96678356829274174
16707977,0x94aa4e,0x617a6d,28416164602442147
16707977,0x94aa4e,0x8bfb67,30255259102442147
16707977,0x94aa4e,0xadf2fd,30730895938255219
16707981,0x94aa4e,0x92f748,18388919878709424
16707978,0x94aa4e,0xfc1772,26360596068633783
16707980,0x94aa4e,0x28d5a3,39495938073095891
16707981,0x94aa4e,0xcbe39a,30312093020428704
16707981,0x94aa4e,0xf964c2,30948946475271704
16707981,0x94aa4e,0xb869d6,30667783020428704
16707981,0x94aa4e,0x68f8b6,31172193084957704
16707985,0x94aa4e,0x5fd0f7,16596181537252547
16707985,0x94aa4e,0xf957bf,48411750033673570
16707985,0x94aa4e,0x67c1a1,47261202535540263
16707985,0x94aa4e,0x7dca5e,47309373998310263
16707985,0x94aa4e,0xc3b183,51774248192580716
16707980,0x94aa4e,0xfa35a0,30630471762163051
16707980,0x94aa4e,0x17c63b,39027404394160987
16707986,0x94aa4e,0x710b5f,16568846569386635
16707980,0x94aa4e,0x6b2ba6,40372692573201763
16707982,0x94aa4e,0x4e552e,12483374943365738
16707982,0x94aa4e,0x97a414,31113252312882981
16707980,0x94aa4e,0x64c9d6,40881179671789476
16707986,0x94aa4e,0x0613c8,39669500834310765
16707989,0x94aa4e,0x8150fe,21956289191567140
16707986,0x94aa4e,0xc653f9,37513240259497395
16707982,0x94aa4e,0x973b93,31487378014798453
16707989,0x94aa4e,0xe15b8c,12955108266622136
16707982,0x94aa4e,0xc901d8,32520148973955769
16707982,0x94aa4e,0x762f9a,34891075246186965
16707982,0x94aa4e,0xd23c0c,35920434891677968
16708000,0x94aa4e,0x66dab0,34896893893830506
16708000,0x94aa4e,0xa61f0c,35016497310747084
16707986,0x94aa4e,0x7dfbf8,38229739789075679
16707986,0x94aa4e,0xa7f586,37901277560783395
16707999,0x94aa4e,0xba4dda,29312317314025022
16707989,0x94aa4e,0x957281,18831585017744687
16707989,0x94aa4e,0x9c931b,21546311191567140
16707999,0x94aa4e,0xb0dddf,21931198393343061
16707999,0x94aa4e,0x19b342,28491176451063691
16708000,0x94aa4e,0x366d86,33261356015042619
16707989,0x94aa4e,0x5eacb4,26816244358359648
16708000,0x94aa4e,0xd0e6b8,16927148990203469
16708000,0x94aa4e,0x5dd8f8,18445179313936469
16707999,0x94aa4e,0x56ea54,47126434316652891
16707989,0x94aa4e,0x0cf323,27070855395665648
16707999,0x94aa4e,0xd0dda6,47537858966652891
16707999,0x94aa4e,0x718f8a,47751243466652891
16708000,0x94aa4e,0xa94729,18584887128646465
16707989,0x94aa4e,0xf7d247,27536904754528472
16707992,0x94aa4e,0x242e12,16644830914630588
16708000,0x94aa4e,0x5d9581,37846234607398841
16708000,0x94aa4e,0x8dba34,38177445070268841
16708009,0x94aa4e,0xe930eb,17867725930463866
16708009,0x94aa4e,0x7091fd,18646326871617866
16708009,0x94aa4e,0x3296a2,18909786701221866
16707992,0x94aa4e,0x6badca,79757703499973471
16708009,0x94aa4e,0x176aaa,19470538052361086
16708009,0x94aa4e,0x10782c,19924827191965086
16708009,0x94aa4e,0x2b4b9b,20104922191965086
16708004,0x94aa4e,0x239e67,31977678711396166
16707992,0x94aa4e,0x50ff30,81714650003084031
16707992,0x94aa4e,0x0840c8,80529402499973471
16707992,0x94aa4e,0x1a8970,81039685137798791
16707992,0x94aa4e,0x565812,81975979503084031
16708011,0x94aa4e,0xe50353,64075896265188463
16708016,0x94aa4e,0xdd8e9f,11313406991632729
16708016,0x94aa4e,0x6561d1,63416080707906089
16708016,0x94aa4e,0x70390b,63416080707906089
16708020,0x94aa4e,0xd90a10,48597496595280368
16708020,0x94aa4e,0xe2b39e,25426070070861587
16708020,0x94aa4e,0x38bf1d,26756131427137594
16708013,0x94aa4e,0x9200dc,23531152484672362
16708013,0x94aa4e,0x3f93ae,24320487469713922
16708016,0x94aa4e,0xf08aca,64244179144576929
16708013,0x94aa4e,0x8e6c8d,14915533780083941
16708013,0x94aa4e,0x763826,17658455441669339
16708020,0x94aa4e,0x2ee5cd,49064002402490808
16708020,0x94aa4e,0x4894fe,59586995157378502
16708016,0x94aa4e,0x31e5cb,64287729971056929
16708013,0x94aa4e,0x84466a,17869652614777011
16708013,0x94aa4e,0x3bdced,22092843528810362
16708016,0x94aa4e,0x60777d,35700644127809733
16708020,0x94aa4e,0xc98171,60932670247030698
16708016,0x94aa4e,0x3d66af,38293131302515609
16708020,0x94aa4e,0x620afb,66633990560463260
16708020,0x94aa4e,0xb3b48a,66612990560463260
16708017,0x94aa4e,0xddfe5e,22628033922465832
16708017,0x94aa4e,0x55906d,22876579922465832
16708017,0x94aa4e,0x141e8c,9629627741010422
16708014,0x94aa4e,0x2e1801,64812627578807761
16708017,0x94aa4e,0x77beb4,22158969190700422
16708014,0x94aa4e,0x35fcb6,14623331751334129
16708014,0x94aa4e,0xdd2d61,65141919984755639
16708014,0x94aa4e,0xbf4771,380541723157828695
16708014,0x94aa4e,0xbd6793,66147596678250807
16708014,0x94aa4e,0xc6b7f9,65241434532795971
16708014,0x94aa4e,0x14c2bb,380989759157828695
16708027,0x94aa4e,0x657c24,11731864054524520
16708027,0x94aa4e,0x3afcf7,14877045404563324
16708027,0x94aa4e,0xa23259,14467818421121618
16708027,0x94aa4e,0x0c09e2,15152518196103194
16708027,0x94aa4e,0xdc25f4,15178014196103194
16708017,0x94aa4e,0x9b2c36,22437271766858832
16708017,0x94aa4e,0x3b461e,21948561037374422
16708037,0x94aa4e,0x7023b2,20230619330141221
16708027,0x94aa4e,0xa5ea90,15340618016166402
16708039,0x94aa4e,0xd7bcb1,14932775302925940
16708030,0x94aa4e,0xc7d8d0,22613973305225971
16708030,0x94aa4e,0xe8fec5,101025510493892546
16708037,0x94aa4e,0xbca4ec,24689180517476881
16708037,0x94aa4e,0xf5c713,25195803968373881
16708030,0x94aa4e,0xb8e36c,103975381279624549
16708039,0x94aa4e,0x880585,19044395894145176
16708037,0x94aa4e,0xeb0ef2,25584749668373881
16708039,0x94aa4e,0x666c66,19180148458873824
16708030,0x94aa4e,0x532272,104794864183932115
16708037,0x94aa4e,0xc61f40,25847412959270881
16708039,0x94aa4e,0x819027,20012356864192756
16708037,0x94aa4e,0x3c75f3,26268053469486349
16708039,0x94aa4e,0xf93f5f,20271399501367756
16708039,0x94aa4e,0x524da1,20793415947861756
16708038,0x94aa4e,0xe818aa,12278004403570524
16708040,0x94aa4e,0x32fcaa,19472721514706687
16708040,0x94aa4e,0x512483,26967023253057142
16708031,0x94aa4e,0x7bb343,9749879347901492
16708031,0x94aa4e,0x5ec6b2,10149401445707864
16708031,0x94aa4e,0x1f90e5,10984773195707864
16708031,0x94aa4e,0x878909,11710398195707864
16708031,0x94aa4e,0xb1527d,11943664195819784
16708038,0x94aa4e,0x9ba5e4,14397201145922535
16708042,0x94aa4e,0xc1ea4f,27387330116615195
16708038,0x94aa4e,0xb133fc,14182871880500705
16708042,0x94aa4e,0x70eb32,27770081519868707
16708040,0x94aa4e,0x392843,28240779414691578
16708040,0x94aa4e,0x0e7b04,28104412080380310
16708038,0x94aa4e,0x2c5fa4,14439201145922535
16708040,0x94aa4e,0x1e991d,28269774714691578
16708042,0x94aa4e,0xff3346,28163897519868707
16708042,0x94aa4e,0x839d47,18039198035448585
16708038,0x94aa4e,0x65de41,14519457146035705
16708038,0x94aa4e,0x0e8505,14756228065922535
16708048,0x94aa4e,0x918cd6,18691484835627860
16708042,0x94aa4e,0x46f3bb,20909949302478419
16708042,0x94aa4e,0xbf4e1f,25871369902968055
16708046,0x94aa4e,0x7306d3,21317043741651089
16708046,0x94aa4e,0x9dae6d,30210409800218421
16708046,0x94aa4e,0x03f008,30772125479218421
16708046,0x94aa4e,0x325e84,30987039394945421
16708048,0x94aa4e,0xde05e3,20562125963200107
16708046,0x94aa4e,0x352e4b,31772981577054341
16708042,0x94aa4e,0xc4c594,27171912035324195
16708048,0x94aa4e,0x90cd84,20801567877843449
16708048,0x94aa4e,0xcb4d1f,21615333377843449
16708054,0x94aa4e,0x463d0c,25800417162455492
16708054,0x94aa4e,0x5352b7,26371508047663473
16708046,0x94aa4e,0x007338,32209390783450341
16708046,0x94aa4e,0x18b427,33333101283450341
16708048,0x94aa4e,0x3f0c48,21796586619457449
16708064,0x94aa4e,0xb9e418,54184695725487024
16708048,0x94aa4e,0xe99a5b,21988495347040185
16708048,0x94aa4e,0x77cf23,22641266191935185
16708050,0x94aa4e,0xc7f7b9,18070128669025232
16708054,0x94aa4e,0x418c64,25544974399481511
16708054,0x94aa4e,0x13195d,17501986372085791
16708054,0x94aa4e,0xd1511a,26888163932871454
16708050,0x94aa4e,0x9f9685,22212616101480723
16708066,0x94aa4e,0xb7b958,80242340087940057
16708066,0x94aa4e,0x08e3cc,80721538298964605
16708066,0x94aa4e,0x06f02b,81150899008240605
16708050,0x94aa4e,0xba9367,22828613541480723
16708050,0x94aa4e,0xd37cae,23039130041480723
16708062,0x94aa4e,0xe0d3b3,21806219367301256
16708050,0x94aa4e,0x626239,22864891041480723
16708050,0x94aa4e,0xaaab64,24580299742753316
16708062,0x94aa4e,0xbff25f,17328717186537080
16708062,0x94aa4e,0x6b7e10,22248677567301256
16708062,0x94aa4e,0x176c53,21534700847301256
16708074,0x94aa4e,0x7a1eed,12170007049342750
16708074,0x94aa4e,0xbe2adc,23318116617874342
16708062,0x94aa4e,0xad20b9,19872888224468144
16708062,0x94aa4e,0xe05ae5,21094606315698256
16708062,0x94aa4e,0x96ff62,22522096857045231
16708068,0x94aa4e,0xcd9575,12171765034507829
16708068,0x94aa4e,0x4eb066,20213095677022997
16708068,0x94aa4e,0xd01592,21047143177022997
16708068,0x94aa4e,0x986ec6,21760940777022997
16708068,0x94aa4e,0xdc6428,21983710402233092
16708068,0x94aa4e,0xaa44ec,22198582130433092
16708074,0x94aa4e,0x3b1281,19604343200195017
16708074,0x94aa4e,0xcdd1d5,21395223617874342
16708074,0x94aa4e,0x778df9,21479223617874342
16708074,0x94aa4e,0xbd0b75,22031288117874342
16708084,0x94aa4e,0x71c45c,23654061687614793
16708091,0x94aa4e,0xf3cf2f,50746002690946866
16708091,0x94aa4e,0xe12098,24340288789591170
16708084,0x94aa4e,0x48179c,24107051875789793
16708084,0x94aa4e,0xc9fb7a,24542453620085814
16708091,0x94aa4e,0xd7ca8d,51316259268424624
16708091,0x94aa4e,0x109164,51951266844593624
16708091,0x94aa4e,0xf0a210,52172783608481624
16708103,0x94aa4e,0x84690e,13625998764047821
16708103,0x94aa4e,0xa10ff1,24769139057736980
16708084,0x94aa4e,0x93df4f,21543568383186088
16708103,0x94aa4e,0x331dfd,23747807373468724
16708103,0x94aa4e,0x18d257,25119401557736980
16708103,0x94aa4e,0xfbe982,25159776408124308
16708103,0x94aa4e,0x9aeac8,28278758217389124
16708084,0x94aa4e,0x7bfa07,23135097431367793
16708092,0x94aa4e,0xdb12a6,19613553711034390
16708108,0x94aa4e,0xf31cfa,6415882622755614
16708092,0x94aa4e,0x1c7438,44010029012563272
16708092,0x94aa4e,0xcecf6f,44075297989247395
16708092,0x94aa4e,0x656cf7,44710976989247395
16708092,0x94aa4e,0xd3bbb1,45305070012563272
16708092,0x94aa4e,0x69f194,46310000989247395
16708107,0x94aa4e,0x43895b,21734059461090344
16708107,0x94aa4e,0x1b27d5,21577384009380204
16708107,0x94aa4e,0xb45661,23935782367406542
16708108,0x94aa4e,0x146b05,37677827021929296
16708107,0x94aa4e,0xb1f200,24022113867406542
16708107,0x94aa4e,0xc8adb9,24113163766339542
16708108,0x94aa4e,0xa2324a,8727295508220286
16708107,0x94aa4e,0x37d489,24819022940562259
16708114,0x94aa4e,0xc09b16,21626579736817447
16708114,0x94aa4e,0x7bbea5,23384182013625549
16708108,0x94aa4e,0x2d8f38,13337727856006014
16708114,0x94aa4e,0x562b20,32830911934572167
16708108,0x94aa4e,0xab1d9e,11321975320847752
16708108,0x94aa4e,0x7bc395,10478852913525246
16708120,0x94aa4e,0x2d15db,82228030283389793
16708108,0x94aa4e,0xacc3e1,13077889183692964
16708114,0x94aa4e,0x86ca9d,33369716634572167
16708114,0x94aa4e,0x40d130,34400966784056425
16708114,0x94aa4e,0x9cfc7c,32414140675764671
16708110,0x94aa4e,0x31b36f,31535933522951369
16708118,0x94aa4e,0x72a02c,12176884647906063
16708118,0x94aa4e,0xed9aec,11583213647906063
16708118,0x94aa4e,0x8a01bb,13814372561974649
16708130,0x94aa4e,0x313c56,10001666609970586
16708110,0x94aa4e,0x754960,13709528559382413
16708118,0x94aa4e,0x848d55,12994063872741289
16708110,0x94aa4e,0x589ae2,22932927650662475
16708118,0x94aa4e,0x537717,13577354464562189
16708118,0x94aa4e,0x07560d,12756093449109289
16708130,0x94aa4e,0x223afe,18847861573134952
16708130,0x94aa4e,0xbbe3a7,19225107584553832
16708130,0x94aa4e,0xc649a5,19479117732369026
16708110,0x94aa4e,0x750d62,23655568348787141
16708130,0x94aa4e,0x471a4d,20121832224387358
16708130,0x94aa4e,0x925bea,22861091670535454
16708130,0x94aa4e,0x287670,23637574522720260
16708131,0x94aa4e,0x7e3cd0,10926792891045246
16708110,0x94aa4e,0x40f4b2,23916132401045036
16708110,0x94aa4e,0xa0019d,31653311522951369
