slot,ip,header_ua,payload_ua,slot_boundary,header_req,payload_req,block_hash,proposer_pubkey
6293880,121.45.110.114,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 15:36:23.000000,2023-04-24 15:36:23.325516,2023-04-24 15:36:24.171687,0x5c3315e443c09bd179fea0fb08396a997f801f17b553ab87bffbf69d38be48d3,0x90d5e50b48563c01e1a60df387520921da8e4571dbfa23c4128f51be74038ad1b3b829e7f4748c52af93b4b8ae1b12d1
6293881,23.88.6.97,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:36:35.000000,2023-04-24 15:36:35.302940,2023-04-24 15:36:36.170201,0x0d7712f4ca42df718ef35d9390a12a0bdf22653d0ca8c23cbf62264936255b86,0x89951c5b5c7450d2b7a797a1682d0ed1c0585edf1f89c8d43d7acb94c77da41229e04210a0719ee8af982fc5217906d6
6293890,65.109.28.24,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-24 15:38:23.000000,2023-04-24 15:38:23.562590,2023-04-24 15:38:23.994831,0x1e790d347663436d1b6cf1417b92ba1a299185092c8d1db3aa4d01572528fa2e,0x94ca0fa7c8280eed4549da4f8df2bc70cd5388c9267fc504d9d1f581f4cb4b1c57bb5c11e17d9edbf7e91a30d6fdcd84
6293892,185.62.36.66,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 15:38:47.000000,2023-04-24 15:38:47.295206,2023-04-24 15:38:47.876603,0x9382538b86400899b4e11c107827c74139c2c76c6d9da3f5bb7c663096591f33,0x83605c0a6b690ed98d1e9dc5950b5c55be867de77841f0a0b7cd35714852592c5c3e65374e4b31c70ce401c98be51c85
6293896,167.172.105.217,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 15:39:35.000000,2023-04-24 15:39:35.266259,2023-04-24 15:39:35.690542,0xd3cd04678b490d51b069168100c86892a88764cb146abd84f7c9f78746b606d0,0xa1661109c4eab9211f1c5637268a0f563c51626443c5180dd036000463f197a6a87cfcab47138a4d34cd19367179aa01
6293904,54.171.53.65,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:41:11.000000,2023-04-24 15:41:11.270605,2023-04-24 15:41:11.638277,0xdd7d44957be2432b99910de716cea1f0b3e653d9c78a80258e0da8970b03bcf2,0x953fb57b41a495770be6546f0ee9a2e8edd42c7473977b3404d66aa84210830ea803b9fe75125f4e8ab74ccec6a0ebd9
6293905,13.50.28.216,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 15:41:23.000000,2023-04-24 15:41:23.288227,2023-04-24 15:41:23.671211,0xf04c9b79b413fccf0a71e1b4f8e6bcb1a0daf946ffaa89ce97c06bb86064cbf8,0x826a3918cb59ff8326efe1971f8ac181d65459838087ad7504f6f54e0641c5ccd3df523f9c567b1b6b7fa3e5e24a289e
6293906,52.49.160.42,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 15:41:35.000000,2023-04-24 15:41:35.164608,2023-04-24 15:41:35.445295,0x66ca3347e18aaee7d6d775dfddb60ed95850cea7d513ab820f6fc3eedb56cd2b,0x971d8003dc3e80a5c6e8f1020ae05d03f4cc11fca1e0a2df34a3fcdcfc96052d49efc34fd87ca0169196da239d0da2f6
6293907,94.237.61.65,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 15:41:47.000000,2023-04-24 15:41:47.491527,2023-04-24 15:41:47.834581,0xc5b77b2736b94fa47d3029add33cb52bc8050f20673bb154b0f1ce2d22b17df5,0xb65779ce8cd89551f09ff1a75ee86cc196b12e1074217c0f2b944c7817d848555f51544b5c1c2c2c8eb9b30dc004ebce
6293910,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 15:42:23.000000,2023-04-24 15:42:23.317444,2023-04-24 15:42:23.651701,0x589ed603721afdfae79875464b63d4575e227059a7fa45517a24b97189249b73,0xaa108b6f6383c22a34974300277fe808721cfe5eb0fc8081c9e3b3fa3a7695418110b30ddbbd72cdeb7a29f40e5b6511
6293912,51.250.96.127,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:42:47.000000,2023-04-24 15:42:47.582242,2023-04-24 15:42:48.431372,0xad61984856d4dd716a08cb5657edfbd937a53dac787e3e68b73dfa1d14e11295,0xaedb1ab8796b45eb8c3d73bd0cb36daa6aaba2e32c24f1f1eefcb0e2293ed653b9ef36200b35f5537f5bbda63d95f060
6293913,88.99.65.230,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 15:42:59.000000,2023-04-24 15:42:59.226060,2023-04-24 15:42:59.480605,0x2ddb78ef48682ab5d231a6dc69a9e0af0467947febd96ef43032b51b34f5e9ed,0x8421b3cbd3b97f06a4f245ce364f9d24f9f1ac5724451638bc4fe2194b45adeaeeb9af7c3f9af8e9a93717a73fbcdd51
6293919,13.51.48.23,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 15:44:11.000000,2023-04-24 15:44:11.656025,2023-04-24 15:44:12.093567,0xf1ca89f50cc16ed4c93f73b2d365c90c77b352a348566980bb8a17219729ae38,0xa5b23d6c1b8e4d84cc889a71e174d191c31be90e467864c6c55811490eca511ed2637d0a2eb16f6e85dfd410628d9aa1
6293922,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 15:44:47.000000,2023-04-24 15:44:47.257377,2023-04-24 15:44:47.531650,0x6a2c11ca213b2117975c8e34a7030dcece13d9a62cd6d037178ac00faee60742,0xa15fc3e659c1d7f3de2579d07a0d2798536048aa63c4061412a20bc23ef980be047406d0b740b38e7e49bffaf36de364
6293923,66.73.6.43,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 15:44:59.000000,2023-04-24 15:44:59.211955,2023-04-24 15:45:00.078877,0xe91128c1a12356abc2db4380cc36df3b27aa3f7bb0c1d87ac2d91157bada30fe,0x80d4a2e1c742c35a989b3f7dfa97c7acee33475e86360eac2f6bee0cab0f14c94c3f8c803a5d13bed695c8a58d2cb867
6293931,34.92.107.231,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 15:46:35.000000,2023-04-24 15:46:35.332188,2023-04-24 15:46:36.794577,0x7a0d34bb4c244183a5bde78357c9d45c019be1c411879554f2cb24231deef717,0xa92705b988691a3512ac5af6f6787a76dfb62b5d40015bf657757a7316b33ab9e10f7bd7de7144f0b672a6a1510f81fd
6293934,94.237.120.105,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 15:47:11.000000,2023-04-24 15:47:11.616404,2023-04-24 15:47:11.964639,0xe488d3a42168430b49296fb341bf2eccdd87924da3c80bb38d40e381d9f85807,0xb2e71e975e7cb8e9473e62e57add5c406b0b0c6f21faed6ed5b84219da695cb21ace961d0036bb1eee729cc7adf55bb9
6293943,146.59.71.214,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 15:48:59.000000,2023-04-24 15:48:59.223829,2023-04-24 15:48:59.948844,0xe145dfc38c2baf23cf36d03cd7a4548aa50c9c34d64ea96c59909fe93b598553,0x858800488e92a202ff505896935c7763d1566bba726303c17fd5c979f1a4a40fe278ccd1be07892bcdbc4252ea36a381
6293948,65.108.226.136,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:49:59.000000,2023-04-24 15:49:59.211902,2023-04-24 15:49:59.875162,0xcb044529a9c5faa2338f56d55ee570f8c3b6a5119f224dcaa9a0248861792bab,0xb9ffb5bb2fd6d1569e8e1144871df993acf01b4d99168760ba2acd8deaae632660396adef2ccf2aecfb1344309532e58
6293954,65.108.68.229,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 15:51:11.000000,2023-04-24 15:51:11.697068,2023-04-24 15:51:12.369839,0x1f772af1e9f9f672d8c7562cbd026b9daac5b12c43ba9dbfb4c9091fb80c9ddc,0x9289ac43171de942b6f776e19838d5b09f0fb091d934e037c4b64c81b2b6655e6c0b4665827370de3201ad90852c4edb
6293956,34.92.138.85,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:51:35.000000,2023-04-24 15:51:35.433226,2023-04-24 15:51:36.493122,0x73919ae48697f03816ad2bd913a5a55c9d4c017e8f0655e9da006fb97bc5ec81,0x92489c2e4a6cbc1327f027ebc9b28fcac174c033691cdef26e1ff6e05a5e496891094b22b40fbaf3277ad20b95bb509e
6293957,99.129.102.144,mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),2023-04-24 15:51:47.000000,2023-04-24 15:51:47.271461,2023-04-24 15:51:47.615313,0xf96ea0ab467e30ae16f83e78fd5470cf8b140380e645710052371e1db64f8cdf,0xa7c2ae0b56ae029255920419448b26ea635189f15d004e0cc5f67fa4ad56bb2f8417e78cf9bc58b05cd1faa8b5bfd517
6293959,54.254.209.87,mev-boost/v1.5.0 Lighthouse/v4.1.0-be8231b,mev-boost/v1.5.0 Lighthouse/v4.1.0-be8231b,2023-04-24 15:52:11.000000,2023-04-24 15:52:11.249598,2023-04-24 15:52:12.037167,0x782160973b2ac9c10f8e3050abf3366367fd74400226a354fd9f4bac7274f490,0x851a221f650e1ce88799ee699fbfc6a8ca0e286a9b644e547a12be5bc1f4c446abd1db1cf9152815a777a0b8778a0eba
6293964,97.108.116.87,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 15:53:11.000000,2023-04-24 15:53:11.310445,2023-04-24 15:53:11.634403,0x4cfac0a84ed1ff5a612e9b08926088d9396790749fd752189a1bd7c2d613c23d,0xa4c34f66a996290e510e73bffb72a419b74175389133d968ca519dbf70a2935fb06306daf65ab9fa2418ba9f4160a353
6293973,167.99.164.32,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:54:59.000000,2023-04-24 15:54:59.488656,2023-04-24 15:55:00.171281,0x856c0b1adb4778e771d919e04528db02707f2a887e3f2508ccd54c6411f7569e,0xa8447889088198a4bcce764ea05f2eb3e73bc4bdcda69124c42d1097d652950596a6f5b64ea3245c6785012b8fb57212
6293982,18.182.22.238,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:56:47.000000,2023-04-24 15:56:47.306256,2023-04-24 15:56:48.734435,0xb5f82b5d76cd0e2ace9a2e24724170d4eec1c78f626e3733b5894f49b70d5822,0xac6ef399b42ac0265608fad0b6bd2eac766114e8e92702a54e14ea4a4066f8b4ae5970c6b803f17ea985b3a5feb91168
6293986,54.185.254.68,mev-boost/v1.5.0,mev-boost/v1.5.0 Go-http-client/1.1,2023-04-24 15:57:35.000000,2023-04-24 15:57:35.762723,2023-04-24 15:57:35.976475,0xcf9753fae45c5cb00c83d1e4c8b7247819342e440590f971dd6652b988b74537,0xa716fb490dbbc5108961594335a5c925580cbbb2db8aa6f95c1394750281e7cf6a537436387b9bff500ea6b83d6d49d5
6293990,167.99.164.32,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 15:58:23.000000,2023-04-24 15:58:23.463321,2023-04-24 15:58:24.099190,0x2244e252ca63740dcfe17a7519796cbe945fca091daf160b76233464c9094238,0xb105c579fda324a4aaae066107a9842ba558e12362368768a97b800a0cc56eb5f707a829a59ecb49e35d5b518e411668
6293991,174.87.247.167,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 15:58:35.000000,2023-04-24 15:58:35.153362,2023-04-24 15:58:35.676841,0x3c491de16aaa4f45bb3c5c51f04d48dcef3826e4cfac31e8e859f608afb497a7,0x96835ae44354b680078dcbd1b227d413c1e34051f74b0888cf09adf1d7d08a5292ea72acc1c43f1534089d5ba81d4827
6294002,57.128.32.19,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 16:00:47.000000,2023-04-24 16:00:47.208919,2023-04-24 16:00:47.417763,0x6ce34929176951d51a73f6e27d47300df18a097194e5f0198e2e8487848826a2,0x8be54ef7d4d8f8ec67330b5977f8420469c59b3a8faf127d86b0736ee8b90cb6b80e92850cf12d996559e07983618a64
6294003,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 16:00:59.000000,2023-04-24 16:00:59.324369,2023-04-24 16:00:59.613961,0x1125037e9db0ed6e51cab9e35788690ea699549012948053a5b2d1f0e9db2452,0xad17eb8af77ad8b3f2bc8bebb4fee6ebc4ea30ba93c79dfca0eb9b1165770ef2521ebc632415a8b9e1d23f453e481d3b
6294006,15.235.180.69,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 16:01:35.000000,2023-04-24 16:01:35.279096,2023-04-24 16:01:36.758150,0xcf782798a33e505dff54d588935483a245ecb3aeb42d000f825194cbee0bd522,0xa9096785579bae5cb75a6a730c6f559fb999c4efc81d1ce5cc8e5ef73174fd923308bad4d0334008853b8bfb375753b1
6294007,50.21.173.66,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 16:01:47.000000,2023-04-24 16:01:47.382223,2023-04-24 16:01:47.844931,0x6defc46d15746745fbfda9c7693e3a2655cb424e69b3f99c473b3af43c318afe,0x87ccb02e651ddba7785885051911c64f10d651653ff6047b8239bac78aeb83175330e5bcf756f91f403056619aa02c84
6294009,15.235.80.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:02:11.000000,2023-04-24 16:02:11.141248,2023-04-24 16:02:11.730924,0xb4a0c7102f32a86bd276b7566a087c2b73005f0309b5578ed4597f354224afc1,0x9856bd7c11cf6ddeb0ac30c6a929b525fbedfedf3961acb226e578559c52646219995b77509b9eed30600847a0518ea7
6294010,93.239.239.148,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 16:02:23.000000,2023-04-24 16:02:23.318380,2023-04-24 16:02:23.705881,0x248bae8002ca52e15e4d81fde9d62d6f6713c6b63ac6007715841fcf79a4fb9e,0x8c9ccc9f0e826b97032ab76fd38c36fc6843331c5d8890c86d4f01ff5ccbf030750c718319ded7d393f149f0eaa1b90c
6294011,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 16:02:35.000000,2023-04-24 16:02:35.343612,2023-04-24 16:02:35.558707,0xe94ff20aaa6db6a4564da4845fc42bbc81ccd5c5cf19c7a07362b25c7c7682b1,0xa8da5be07c9dcd281df091359af56c7b99f6f6765fd003d3af663e822bf9b7794495dbd0d0f1e64ec93e1dc24911493e
6294014,3.253.96.21,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 16:03:11.000000,2023-04-24 16:03:11.469652,2023-04-24 16:03:12.456902,0x6c9c51fd8e11f6f4f645e5c3c9e085692c3813709e87629768db2c01d2f58d55,0xa3fe736e224e9d403bb0a6497f2a0dfca91f6d6b1232f3cf852a2c7ed167669cb375bc1e1ff8bb78c9a5cd63235ef85a
6294018,46.20.245.51,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 16:03:59.000000,2023-04-24 16:03:59.703952,2023-04-24 16:04:00.061382,0x3f7d76c4e8f7e38c51ea11a47f8c7750538424ad82ca47ba041e04d32eaeff8b,0x97c169acdff497222c201f56680c6c34641ce1745bb3980069d957839eee57d58ff16319a25a4611a043b12e2b373ad4
6294019,15.235.80.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:04:11.000000,2023-04-24 16:04:11.126302,2023-04-24 16:04:11.526394,0x7663f287d5ad21a836aff963aba1cdc3372ae0228d5855d4876bd96f3516aa43,0x952a88810a43e83c92e701c8c41c7f8771a472928ad11b3bfc24112f6ec3f2af20594d1f466d878a909be7785e4a1214
6294020,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:04:23.000000,2023-04-24 16:04:23.134362,2023-04-24 16:04:23.421846,0x3b48b7e6f7f43c0298d5a9fe03068d50b66ee1ba22032179b59ddbe9a4660c8f,0x81281f4c755296592b83d9fea0ebb096b79695cec917c92759070001ecdb86560b58668e610809c50ff53216169ab70b
6294030,142.132.208.242,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 16:06:23.000000,2023-04-24 16:06:23.208677,2023-04-24 16:06:23.632353,0x12930574e855de1126616cebc749e01bd828dc7420ad45112d53a5f8b8987bc2,0x91f39c36ca28779f94413abaa0272de04354fe706c46dce68a62bb15b2996e5c77dbe4aa9f21aeb392d53029de8f1e78
6294032,54.154.0.29,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 16:06:47.000000,2023-04-24 16:06:47.156660,2023-04-24 16:06:47.630246,0xea4edd290bd10ef7b04bedb72336bc24f9c07e1cbc0ae52f4b49563e2bf0162e,0xac7353f1462a635374c4a72d41d87bd3b3e71a177f69b44c074836f6cc5190c22a6256efca2ad5ec0252167e4738cd87
6294034,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:07:11.000000,2023-04-24 16:07:11.122583,2023-04-24 16:07:11.410528,0xd593ef998e6075db913f80e7e3c98cc8be5ad805e28a7d0820cec12f18fc7be0,0x920c36ff76c0989da1905a6e8de3871c77ae7abbd43e4000c4af3de5ce79fd4fb9622b7809cb0d0d05c88fd011a6d855
6294039,15.235.114.28,mev-boost/v1.5.1-alpha1,mev-boost/v1.5.1-alpha1,2023-04-24 16:08:11.000000,2023-04-24 16:08:11.244569,2023-04-24 16:08:11.854820,0x9364891648138ba17b63a8b1bfad408a09b8358b65a84a181837fde3f4753c1b,0xb88e2941824b06a3a09955451b01c890d5463502b7848507a024a9b2b2cc1038938c62d759116bfb1d7d2bac88735166
6294042,68.183.12.3,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:08:47.000000,2023-04-24 16:08:47.219186,2023-04-24 16:08:47.663391,0xa0ea254d57fb29e58156e7e32ef09c1b3472bf04d004f4ec21722474e8a95fed,0x803aec00384f49c603ad7f5fa40815b67add01d1b0d75c71a3e6e5494b3240489fe25c9f5f3b71c152b9154329159e8c
6294046,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:09:35.000000,2023-04-24 16:09:35.154351,2023-04-24 16:09:35.624671,0xe85a5952ab4b4bbfaad8eaa4ee90d65af4795726eeb2e4345cead15f267b835f,0xac1584611d1f6af1250dc636cb9d7cebd426a6b902bf4e702ab315b224858b00d846773445a21816b4c2b3cc41d71f68
6294047,54.195.0.28,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 16:09:47.000000,2023-04-24 16:09:47.261544,2023-04-24 16:09:48.267098,0xdec3726c87fb0e0a8972022cda4571796ff41a86aadd59960c109f05cb0e7692,0xb99ef05fcc7d3d87446ba5d208840c2d4ded2ecc6dc99da1d3f4b4a222d8b3bb6824fa8da49b551c89d049ac8d2c9b35
6294051,65.108.108.213,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 16:10:35.000000,2023-04-24 16:10:35.346167,2023-04-24 16:10:36.437028,0xa0f993fdb44671bf05471c1f3ef438837bfc4a566f5da1307f45be5c6da8ae5c,0xb77249209e2fce22ab851a7ddf5478ab7d9656b5951f484304c75f3794f6412d2e2619fde635a0ac4ef4a6c12ada2a1c
6294058,65.108.224.95,mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),2023-04-24 16:11:59.000000,2023-04-24 16:11:59.037063,2023-04-24 16:11:59.597229,0x18f9549c6f07c11f3b5ffc8cd7e15464149c0944e63661cffd50a590205c6157,0xb0379da0992cf45105d4d4fafe2860de8e1fec348566af0f1255efa52d2b4f08852007dbfcfa74954d5b5004c81dcdd5
6294061,34.250.156.12,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 16:12:35.000000,2023-04-24 16:12:35.157956,2023-04-24 16:12:35.381840,0x75293bb892f4671e15ca374b8943f1b0c5eaf76e85fd5da130430de2e8c60dab,0x8b492ecc6d5be315c107697f5e995bcf01400b2b033e6cf42d5431c83312d49a94ffdada77c86503c67b399981354ff8
6294063,34.82.86.111,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 16:12:59.000000,2023-04-24 16:12:59.300694,2023-04-24 16:12:59.823556,0x9bc0ec545e742c38102b4a96ad0cb752e6ae3f8fcf86034c3c23c315b4433bac,0x805c7de5c0a93a8bd5f55fff2b7916568ddbff406eba4f042278218a76bf5413f2e1892752461bcdcb072d8eb7d8668d
6294065,20.106.15.238,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:13:23.000000,2023-04-24 16:13:23.155026,2023-04-24 16:13:23.543790,0x5e3da49881143855a255530d7c5a93fae01693aa52394a3fffa909a63a9b51b6,0xab0220a3a5edb5ace0e8d3a5f4c41b80d2d2975656c67e72f5ea653af4225f765c3f627226147d6808d71d1f006baa14
6294067,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 16:13:47.000000,2023-04-24 16:13:47.309724,2023-04-24 16:13:47.567514,0x9311fc2d60e8d32df5d4dcb9b9f984742cc298700eaab6a7d2947721c7c90d6d,0x939fa2ecd7d84c469aeb86c00e8565fdaeaa4f295c70ed70096cb178d1ce616896ea2771c20972371d7219a2a7be05a2
6294076,20.105.48.61,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:15:35.000000,2023-04-24 16:15:35.143299,2023-04-24 16:15:35.511274,0x06a504cee872162fe70a83be43df26088c38cc8fca92aa0c96b6bbe8fa15cd44,0xb470c382a0ed0d5596b688657554557a0d35ce2342f5376a7654518ff1e55a64bb29afb556500d863b9954cdb35c9f6b
6294083,185.62.36.66,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 16:16:59.000000,2023-04-24 16:16:59.298702,2023-04-24 16:16:59.943420,0x10fac3bb36034209d2852719712311f16754f9f95d21275607cfabf7b6cc4019,0xaba41eddc60e3b73fd849ca66e26ace2e840768836975fbf1bfec8f389990b1264629f32f85e7e2857a35141890de3bc
6294093,20.105.48.61,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:18:59.000000,2023-04-24 16:18:59.134340,2023-04-24 16:18:59.509335,0x2d554ec037d9b85a9136d6b4b6a2cb8112cb4ec50c5707a5c2310fac37c1a788,0x838174f94b64c5df73063405fc7a6ba9b654324e3de40cbaae2c374ecd95410c87a5b1efb4a53de856ffc2e48f5be93d
6294096,62.156.10.131,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:19:35.000000,2023-04-24 16:19:35.096577,2023-04-24 16:19:35.421420,0x97689dd351487b4f3c899d7e4b43f33c32afc72ccdaba88fea76280bd8fc7bbd,0xa3aa30dd64671ebac67266db4953e74651ca94343d915d451a2499105b53099d54b2bfb0887f5dacc8f85414ab9bd716
6294097,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 16:19:47.000000,2023-04-24 16:19:47.350621,2023-04-24 16:19:47.553315,0xf96c3c7ed3a5a72a409086165a0af123f0adb9f25a45f7c6f87aadae78fb40d6,0xb044c45be22823d2a52f1033d8d9c499f34bab8c78e10d5f3125cdba23853abae2703cb7b9a8977772e508f42f77afc9
6294106,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 16:21:35.000000,2023-04-24 16:21:35.344053,2023-04-24 16:21:35.652425,0x77fc96a2f2b715a52ee9ae08d62d74a31ef0c71bb19a2abc84582b7712b3ad49,0x8c28ede92e321b666bad3f3f85e6d4e1f752e480f167bc78552db3b15f884742a26fbb3e8cc7c8303ceec0a7cee7928b
6294107,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 16:21:47.000000,2023-04-24 16:21:47.169117,2023-04-24 16:21:47.545907,0x99d5e0c581d248d1420a321e09cbc69eb70672e0ba310654c54a43c46068ccc0,0xaedc24f4939bf58e0c7037ddbd6788123c94b222e6ba24f09ed4b50c52f4944ce20848a9ba80e9329529a3e4dc8412e7
