optimistic_submission|decode_duration|prechecks_duration|simulation_duration|redis_update_duration|total_duration|slot|block_hash
f|20730|1837|150845|6640|180054|5999817|0xeb5a1ca563e3b8cc13f8b9d22715221f2887120490c6d3f7c2afdbfce816e08a
f|2882|1490|99679|4773|108825|5999819|0x596bd2364eda5bc526e02099d3be970721c5c634671e0b63bcc7a0fdcbcc7b82
f|88358|5169|124165|43787|261481|6000066|0x7083c59d5e2e0151b5de1a2cb19c9f1dd4a6d5ccaeeb9738cc250c87f1010d90
f|112688|1622|200268|7522|322102|6001132|0xdb1063886d7967047147b24eb40d5bd73770bf3b5d786fc0e9cb06eed9c3601e
f|11561|1650|156441|4954|174606|6000795|0x551acc82c57ca7da5de2f9cc9d5709179a278b0b21376ea9e8eb317389f586b6
f|8375|1766|116341|5008|131491|6000797|0x95b0748ba74fcf4a9b0b6bfd6add748cb9fac0b8b1001eeb207f9ed2adc16918
f|17219|2699|156380|10348|186646|5999923|0x0680e43ec884db5d158aa7a0cd29bdace0e6b10fa5d1bea2c1f99a443b9527ef
f|151951|1458|164648|6806|324865|5999786|0xdbec29f3e21928e1b227faaa684828765b337e79672b96c20a1cb60912c4b7f7
f|88000|44807|198328|4737|335873|5999948|0x952ab351df4b87310a74f93500d7d43b5d505bc93cc2d5de971761d1fb941d5f
f|8791|3622|121829|5148|139391|6000923|0x997dd92d9b91905eb0eabd232fd98f3d021a250c84eb357a7aa792577175d78b
f|11395|1921|197351|7100|217769|5999807|0x775482e24468af4a4e25893c311c457f5851a14e2138c614b321acc192635b54
f|89509|2110|165680|6544|263845|6001550|0xe30f7c3a11cffb5dd0a98cd19caaf96a9e327c25a6118c680acaad7e4a02e476
f|22131|12824|116203|7113|158272|5999964|0x3988f67d68d786ad375bd2829c0156041616d1afea4077cf42eb794d6a4966df
f|106021|2666|138066|6972|253727|5999917|0x9e8801e666877ddaa35438b8773c54a7569ed203400e3e32198fbe0cacae273d
f|110922|2459|103661|9504|226548|5999924|0x71da35dc8b5f772ca9d1db30308f6e68e08171869aef08f3f50c786050923323
f|13349|2233|117603|4912|138099|5999995|0xf751b44fcd45b934282a326ccc4b33641abe031e9b297976d46b04548491b64d
f|131085|3033|299051|7551|440722|6001557|0x485e9c1f8a2e96338a69a9cab81b02bab54bcd7491065e9491964baa3552f714
f|95871|3213|122980|5613|227678|6001635|0x7054821eca4371620cc66cf93511612024c822b26e0722a1c7d3c4e5b754f608
f|115251|2235|170010|6714|294212|6000006|0xb698087f506932a130173860ecf2411b0518fd4b04d9bd6a4e088a1f681c2f35
f|210668|7965|114001|0|0|5999924|0x71da35dc8b5f772ca9d1db30308f6e68e08171869aef08f3f50c786050923323
f|14943|1660|116484|5118|138206|5999984|0x850056c01e0480e1b34b985ebf03372ef5ca462f74c66f9f557057ac32ed22f8
f|101477|1472|145246|5189|253385|6000010|0xaf8fb4801677e71ff64063e4a2ad4713813a05c8253f35b47018f96715732111
f|137816|2050|229064|11152|380083|6001716|0xeac8362b7444ce70d84aa7fc0fc5a958507ecd059285efe45b681f520c194272
f|100074|1835|175414|7056|284381|6000262|0x953f8d1fa6f30c386c44374b249cf381e1f46b2fb1526eb729e816984f4ac347
f|10905|3298|147544|8295|170044|6001774|0x134915634b825cc12d73e22ba5962ab86211957aaf5ce0cc492d6e1643f0d301
f|90281|1830|138437|5449|235998|6000021|0x118417b32d578de65834d299d3d6721a057b1e2b9f554d35dc3324b35ee3335e
f|96124|3410|88881|7048|195464|6000497|0x14b993b0420f8f6b51261fcee5c5dc608e6f77f6372d2a3bab33e0da97c101c7
f|9964|1911|121776|4960|138612|6000776|0x85a32b3eb6669c9802a1935d598a3317c2254b8684cec10d45dc9e31ea176a09
f|10327|1751|98783|5832|116695|5999831|0x2b87b16ae9361e3a34153e875b2ae1ba41fbe8e27a76589495eb3a4dd276d121
f|106469|2062|234814|242596|585943|6001791|0x29442d7dbc644a878ca8c751d4045943f822d385bec7bee65c49815620101d41
f|37163|1578|170532|14343|223618|5999880|0x517ad4e26aef154cb15ab0cbe8b1239d4ca8c9748a7866b81bf377c9b5080c8d
f|7645|3075|89756|36472|136949|5999872|0x8d2c92f147b141b8d653e9c34bd7a130eebf21341f9e2ef8e8792c094b9d925b
f|112373|2354|123323|6796|244848|5999876|0xab451105d3e4f4d8c0d7fda171914a163caac35770b98b84819e834174b18259
f|26282|1752|136342|10818|175195|5999880|0x517ad4e26aef154cb15ab0cbe8b1239d4ca8c9748a7866b81bf377c9b5080c8d
f|111001|6169|101185|4598|222954|5999895|0x8cd19a8fce5b8e27438ff41d7f044aa4c6878de7cb02aa49df387259a0620a3a
f|123978|1810|117810|11630|255229|5999976|0xad5114a926fa99f954371b1063d0084ce80d3c246dcafaac2561c368d9102222
f|11724|2611|141581|5292|161210|5999941|0x982fc41fb4828c49cb324504d2c654a8730cac5c2880ab73704619dfd365a0ef
f|103208|1379|133507|6587|244682|5999944|0x6070d977c4c396c940baceefdc0ef2c8942ae7b9c17ce4490f0f628d18615766
f|16367|1934|163496|7609|189408|6000165|0x7f8076317811c1377ab6fcdb9f5eba1cfa12529ea84df827c1eabf1d56706ba9
f|32402|8626|149698|46277|237004|6000000|0xe8a11cafa491b9349b30cca5836132816926a93233b7c6a62d40061eebea5371
f|29834|2158|177454|51582|261030|6000000|0xe8a11cafa491b9349b30cca5836132816926a93233b7c6a62d40061eebea5371
f|23282|2075|127356|11726|164440|6000260|0x0b263d23aa06ab19758609dd9f5b6bf7c88dc04fe90aec843a2fb9d3e48089d6
f|9361|2428|133578|29251|174618|6000130|0x33c5c9c811c3171d13d6cc5eb88b51a9383e4ddcda97d1a89768efb3982e8ec1
f|89485|1426|103270|6941|201124|6000252|0x2de93e2f002b34ad27e9d6da3364bb59d2c41bd7b3b1ed3e849434edae01e5cb
f|16987|4617|153223|53896|228725|6000256|0x220124c9a710f5814e141bb4e5dece653c5d8378805b0d8b30f5ac8389a6a4a6
f|158595|195018|290563|10844|655021|6000338|0x773bbfa5b7c95238aea74f0bbc019eb9a68e0ba2f7821fc0fa193caec7cf3d0b
f|97912|1527|159350|10350|269141|6000621|0x6e7d80e4bb57c52e421a3bccbf015b5061930aab8d026a4a79beb2a08d38cf07
f|29354|1983|277642|10014|318995|6000158|0xc96fd0b4ee9c3972eb86b6b7979f3580aa6423cb0dce6ac68c31511eb7fdcfeb
f|120978|1947|158003|8131|289061|6000347|0x654916d09b55a08423845368da02435a84b2769120c3ea7a0ca152960f4b7da0
f|14698|1556|118283|4938|139477|6000159|0x9f5395e4344f148ce4aa0b921736479c8281f316551fa4b28064ba9e4471ec2a
f|15538|1592|84150|7078|108360|6000483|0xb46dc49fb5aff64f69fb931bb8c29606af9d9f6f032ae0e8da021a6018e532d3
f|90235|3267|91537|39650|224691|6000160|0xdb01c8b1f91d0c03bdd6648d080f1e00e09dbac186b1d9d161d96b9b0ff832d2
f|16172|3568|162686|55405|237832|6000736|0xea7514cbe09916730c3db48d77e710a45e3cd09756d9bbefd5815c1c9ce8ee11
f|13579|1915|112937|6890|135322|6000483|0xb46dc49fb5aff64f69fb931bb8c29606af9d9f6f032ae0e8da021a6018e532d3
f|10742|1278|244463|8788|265271|6000750|0xd19715e17dfe8eef10bd1db6aa0081bc2637f306bd046690e230bfdb2bf5af9c
f|121157|1281|233190|9229|364859|6000532|0x0906accc68a8471b7994e1aa7419a60506abed0c31a9f68e17b6d992454afe0f
f|8020|77456|146501|45388|277366|6000768|0xaa8d4c32775a52157766b83b113aa515c842cff1458d0c1421b3f3e5beef7996
f|13404|1499|114378|4733|134015|6000626|0x26914a7171466b962f9e4533c0cd2067793f6c5e60d3349d19ea99b67ff179f8
f|102495|1475|108305|5426|217703|6000548|0xff4fcd0cc3f4561319b8e14c5afa7522f607ff4a3703be1c8f148360cb56ab68
f|12325|1639|121276|11222|146463|6000057|0x1c2348ee66f78882d9b9a6e111499630eef30f523721d9ff6073913b7f5b225f
f|33369|2667|358015|9993|404046|6000069|0x90b4f479a9675e3b06a3b21867cb7790da220411ce769937490434e399bd099d
f|185240|1308|679931|8065|874545|6000883|0x61f531d9b61cf31bede986e7b7e04063eddfe4a1f0ebd15385cec1793c3d01d0
f|16549|1948|112768|6907|138174|6000650|0xe99a88f05eef154b8cadd53b957aea0bf77a3f454fac5499116334e9063fe403
f|37047|2881|133934|12085|185948|6001018|0xc727dd6560ea18ee0bd99ec61cdc2a9c078588d4d90e38a205895b6f9f02ac9e
f|18656|1409|71101|4643|95810|6001150|0x46070b7979d3ef715c3c54d93ac715606e1b8fbf51932576a596d6164f75803b
f|89216|1696|87473|4557|182944|6000163|0xeabc7784177f3ba77b48912391bc987000dd5f81c8964bbf682bd7de3dd19b61
f|9548|5263|115654|8130|138597|6000656|0xe9f1f50cafcb77ed9ca9523a7813771a935afb6169a7aa3911093741f25d8a78
f|22903|1616|160752|17116|202389|6000281|0x16bad00a4852c0c2573bb37a90e7b5dc0140fba8c8f838da0fadf064496d0f21
f|133208|1684|137755|9927|282575|6000657|0x4eb61b255bd4f88992c352af6153e5f68d8eeb287e5b4024ae1e5c80750659d2
f|103328|3011|157619|8940|272899|6001264|0x46ccc94f374dd35d68e4311897b43dc3ccadf37f380da7525557e0e4cf85a1c6
f|13991|2894|148442|6791|172120|6000727|0x7b7e3bde76c983a793d92e025a6c14301e8ba24595ae917d5f0bb1044d80c2e3
f|8645|1755|109745|4852|124999|6001541|0xafd61cada36582c41e0aa43bd31088a5a5e6067fc45763b1771e4416e8ff98f6
f|96368|2074|129584|6279|234306|6000308|0x534e9dc106fff76207d1ea00f3709c304c048c38494e1c0217b0d4a80cb07866
f|13476|1339|88531|5651|108998|6000777|0xd1e89d851cd72f802809bb735b06a78295b1dbec93de76f59eb3bd1d83b4a359
f|88518|1891|84632|5883|180925|6000817|0xed15437999f2dcdf980b203a92e864911b9f76749c5a6e6ce39f8c2662ec9515
f|7783|2961|80410|20348|111503|6001026|0x0d27d249a4c01700183c4a61339f9148c4ccbe2d371fa94731e339a7ae1f477d
f|11154|2802|127923|5307|147187|6001543|0x3741987d3230142b174f66c75de6ee3857e790566a49da0a78e0c9e98aab5a01
f|100873|1560|200004|5695|308134|6001763|0xf693619bfea7e69a1c958c5f44768bf58cf58c6416b8bb6d2cc4e6575d22f43f
f|90946|2093|109846|7134|210021|6000087|0x8d2b01e57e6ce6fcb4b911982c41d107be452514276b5adac777324cd32bd627
f|21514|13285|123026|63652|221478|6000064|0x64f652d99efeaa1247f7b44d9959bed503eb7a6d270d4096f7c7aa8e4bcef47e
f|101284|1821|121331|6164|230601|6001097|0xa6727d61c40734edffbfe01faa7db83f8de9ce0734043d9d30c18807c2906328
f|25170|4132|133816|5602|168721|6000113|0x73a297afb0e74cecaeb42f6eb836826d027122d1cf0756706e353e0eba3f1f8b
f|97489|1857|89209|5436|193992|6001100|0x9cc6c6cb34e016656efe4418e33fd420e76b5fdaaf296ee691c6ed3d35418d7b
f|27585|1833|289605|19857|338882|6000174|0x41a9a0601cc026aa359bdc79c763c119c92ad2dba295623f6c46f8df8cca66e9
f|17286|4950|221034|10412|253683|6000174|0x41a9a0601cc026aa359bdc79c763c119c92ad2dba295623f6c46f8df8cca66e9
f|14362|1626|162681|369943|548613|6000113|0x73a297afb0e74cecaeb42f6eb836826d027122d1cf0756706e353e0eba3f1f8b
f|113487|1469|192050|5920|312927|6000175|0x601db04b0d8fb061c6314dce769a254e70e1a278ba4872c6ccdbea75947b48d7
f|15448|3827|130147|8271|157695|6000176|0x7c81094325ba0c01886d5c959d3257d25a73c5b1d214d44d9d9667557271ef7b
f|143421|2104|132339|11761|289626|6001115|0xcd7fb1bb6c90a1f5cdc4b34229a79733d7b34190926a8a73b0ed314a338bad04
f|88964|1329|127970|4765|223029|6000439|0x1939ad1b61804d8abb98f568c5fde40563cef0d159aa314cff3994004f9395aa
f|99563|1340|76547|5006|182458|6001342|0x18d198d77b9ad50b39011a839ea720b0389d2ee26ea4f88465de778f4783eccf
f|15095|3337|108696|8449|135579|6000286|0xe74c84077b79a3ac76ef2b00cf01f82fd2d55dd8ce11652db0597f27eaab3b84
f|5788|1301|96059|4165|107316|6000567|0x93b043e1e0bb5a573661d8c170ec6fc1f36d810978bfb48cfb2f8ab67877b174
f|20538|1739|170781|8447|201507|6001413|0x393c98db78e45f2a16b7111f75fff16ee6e2b0ac495f8fd7289b35ff4c480897
f|111859|3502|107832|8036|231230|6000572|0x0890de151f25dafda5ebbe3e41c9c013ea328f616670f79537c8786a1e32d0aa
f|14744|1370|181718|15002|212836|6001413|0x393c98db78e45f2a16b7111f75fff16ee6e2b0ac495f8fd7289b35ff4c480897
f|14209|1915|91640|5341|113105|6000401|0x96f7780bf63f5d4857ee69d1d247502396b08ea9d6e7d3cf69ab7b2be8291aa7
f|8025|1476|75635|4669|89807|6000698|0xf0455ba2d7f8e2691ec8f923ae0cb493665e1d15ca77924c14a22815e0fae5a3
f|6575|1575|115827|4620|128599|6000437|0x2e45dbc50e869b8aa8819036849d6d371ef5a92f43e9097af728345d03ec4d76
f|98721|1779|165975|7340|273817|6001467|0x98f425a9dfd6ff492abe6ec16c629bd1b5f2ed3fbb83d7082eaeeb73d59f5250
f|37990|1973|112825|6730|159519|6001104|0x959c0f81b7d2329bc623c9e5fc047d2d147d36bda4266ceeebcf1449a7e31422
f|29674|2888|180102|7266|219932|6001589|0xb3322d6f76edc0ced31f810dad36b0f9a1560943b6f9238203c03a047bc4f21a
f|93562|1514|133369|6707|235153|6000492|0x75f293141fe3adbc27149c35f4f91ebd9ee0da1db1568a336ccd70b665606a64
f|87084|1488|75763|4532|168868|6001202|0x63a67caacd0634b22924083f80f0fa328a0b382d752cafedd4ede2674da041bb
f|7776|1864|130326|6784|146751|6001224|0x1a908cbe97b04747198a5f64dde8182e55f8bb993b1f3b8d1955754f344c09a7
f|29210|3237|383636|12307|428391|6000535|0x24f6b4a5dfa9837a8e4b66a0be704e3e9d8cec4dd01590c5a0ba3c955203cf29
f|128805|1681|185797|11088|327371|6001609|0xad34b0be8dc5362b39990ede9ba461da0f7525e9da45e483c2ddf173493962e5
f|144233|1981|196910|9096|352223|6001285|0xfd6d046c6cbeed49caea32064da584d41b62aed7906661046490648a107f860c
f|11443|1494|147132|4748|164818|6000110|0x067368264ebcaf9a87eefa6da85366969aeaf77ac0b4f07538ebd5b1879963d2
f|9926|1351|129296|6747|147321|6000677|0x0365d6bef69f49c029e50ff4f1bab075da3f98f7995fc17913fef9aa5419fb8f
f|142337|8941|195481|5486|352246|6001285|0xfd6d046c6cbeed49caea32064da584d41b62aed7906661046490648a107f860c
f|11028|1649|141187|6240|160106|6000112|0xf9919274083f488facd581a01d7b13767f2e7e12417fbc8ad2a828da233d73e2
f|14535|1600|153308|7442|176886|6000678|0x8c5345cff1a7960f6e060aa6ef80c539e6b9b52a0d4650dfc099c0425341104e
f|16601|1818|153134|6280|177834|6000678|0x8c5345cff1a7960f6e060aa6ef80c539e6b9b52a0d4650dfc099c0425341104e
f|9093|1584|196027|5586|212291|6000156|0xfc4d132c88e81805bfeebc7bc927b320344f9a26f86adc9212e7728e6b18319d
f|23105|1665|126185|5767|156724|6000112|0xf9919274083f488facd581a01d7b13767f2e7e12417fbc8ad2a828da233d73e2
f|107411|2099|126074|7287|242872|6000507|0xd0d0d11feb97c8a9f8c1eebacdeede8ab4561d72f7039abfa3d2ab7ff56d5699
f|13934|1773|121691|13287|150687|6000681|0x9e62de34b083fca23c6b601df12045b33489bbf0c6f3f820baaa13b7a058db48
f|8433|1398|84597|4369|98797|6000115|0xa32d5ae8df07d250ebd3fb0b5d53c84f42816b139fbcfd9ecc9b840ecee3c97a
f|99758|1774|138123|6273|245930|6000682|0x3296b138d74cef6406df2b1e0e836d100bac2a3c4ee49e0b8f5c1ec0eb51afa5
f|45301|14697|181794|80666|322459|6000546|0x2516a9673bf4613b6ea89a3660edffc86dd59895a04c3604e0b14b6a12abb573
f|109063|2219|141527|10189|263001|6000126|0xa76e70a188721fc00ba6e100e450874c4bca0b6d0754dcc3bd2362f9a451d65d
f|19751|1428|141322|6205|168707|6000584|0x8e7f4bddfe2e19c4b5db19b4603ffeb0655c8f0bdb26295041a886715440a8e2
f|13816|1559|127932|7283|150593|6000584|0x8e7f4bddfe2e19c4b5db19b4603ffeb0655c8f0bdb26295041a886715440a8e2
f|9640|1806|129400|5010|145857|6000831|0x89b076b8bda705900783d686c7adba32351fc8467863486479609f90008dfb55
f|10731|1280|138310|7524|157847|6000143|0x27c2f38d86aac5f735c95d1342e4e1f06d35041041426efc0ca0668ad291e816
f|150434|2615|218473|9856|381379|6000933|0x2187c1a8ff8dd78e69585eb8b0676fd508295171119735ee294d007f2d2d3451
f|17501|1489|166261|5751|191003|6000586|0x8f93ab8f85d9d522667ae75c54180728f5addef843908e2ce3b281fdafabb5a7
f|19016|1601|282885|169927|473430|6000586|0x8f93ab8f85d9d522667ae75c54180728f5addef843908e2ce3b281fdafabb5a7
f|39625|10497|128039|17213|195376|6000177|0xcc69f33213288fe78ab3e177514e11e37f101201eaf66cf6f938ef572261b7bf
f|16187|1874|130291|7963|156316|6000836|0x6e191b37cb247311e98a21b73326351fa67481d7c41e71a13a9dd9b9cf2fdb6e
f|10602|216150|118097|5756|350607|6000198|0xd36a64712f986ea3c14104bd596a4c431bcdd38f43bafd21957652c153f3b97b
f|88026|218650|185480|8125|500282|6000208|0x24dddd679a14ccfb21ca4c27fccfae71fba42af0b1526a44c4975284dbcb2ebf
f|124570|1519|154768|10776|291635|6000305|0x416f7dedb358f4b968ed790237afcaee5f07be41d3e2a1e6364c62c7d2a9e26d
f|172174|1877|94891|5231|274174|6000212|0x2c934112344d83eed71fdcc990b7fff7020a33697c0de578d85ed003c7630345
f|114305|1747|101358|11469|228880|6001038|0x35adad59aaa29d67cfc896f6be751c2796670a73ce89fbfdf74f0bd30c59bcc9
f|51833|1972|158177|8546|220529|6000230|0x2714fe17af408e8bea5c3f5688192853e878a8ec7f69621b8f605bf423857112
f|114448|1830|140202|5299|261781|6000239|0x9923640a40cdff13f40d8512695ea9262907d6e1856e0ff79439a332931a55d1
f|90541|1401|134312|6339|232595|6000234|0xc5fb5acad45d4672e03d62d9ce21e61b3e34ed4c1dad8cd8af39680af1f79fae
f|10506|1542|176180|6485|194714|6001336|0x7eae25f075c07455cf08eaa0d6ffa570eeec9eec11756af7c7f78dddd6843451
f|95736|3531|141061|49734|290064|6000258|0x31760c6a921b300931a7bd663a03216fa6ff83c118062a65c7821c76442052e2
f|91011|1582|101853|6160|200607|6001388|0x93fe5bb808da45a00f1b1df1c358b846f7e93257f6325dcc78b068c26c88937e
f|94103|2491|93956|6082|196633|6000273|0xaec1cab1ad25c91f010052c0cc47d5f5078f0228b8b0b0f2f2b5cbb1336e514a
f|33463|11191|234384|6390|285429|6001496|0xe98b6edc74803c6609419d61111d442ea5754e1521d10418185ccf856b29f3db
f|118055|1423|280005|23602|423086|6000424|0x5421a80db86fb289da3533ba883aab6d7c2b7861dba7914c254779002335ea3c
f|91689|2586|327602|44388|466265|6000320|0x48fe0923d68a38d50af2eaaaacb6cafa9790f9882a2215db06b80fcbb797b6a0
f|13118|2216|124156|12464|151956|6000493|0x142c53a64a46e41ae18f39ba449226e3b236d867a1c033d9941a7f25d74769e1
f|69790|67050|150654|95380|382877|6001504|0xc03b2033a7e73aaa78b886697aac2856d89bc110aed2e25de903fa6dd60ecc70
f|48369|107053|161949|99575|416948|6001504|0xc03b2033a7e73aaa78b886697aac2856d89bc110aed2e25de903fa6dd60ecc70
f|95594|1937|179923|6129|283584|6000328|0xb9d6330904b6a1ce817a9c808ed617209adaef25dd7b9d10b3683f63b57bb595
f|93854|2727|127463|19540|243585|6001724|0xc9473269ebfeceb02fb582e4fe93360ffe158001944f97862c5be0fc4096329c
f|15478|3008|89310|20816|128614|6002000|0xbbbcbe9e985d18c22edf3d4fbcf5b0ecd18dc2732ebe20fd1835951045af0f84
f|102617|1311|202796|6518|313243|6002015|0x3cb20462823f72e1a6d460f0c03c047f5773b780f56eb10848d073e6889355c4
f|7827|1555|127529|4401|141314|6000522|0xe77eec68bdf25a2f5c3d9a8cc42d4670345566fee65a48a933974e5ffd21dbe6
f|142497|1771|230881|7687|382837|6000509|0xdb70bfd6893974b9c090db6100578b2f3b279018a15e42823fae37b9515ec326
f|149810|1360|249414|7975|408560|6000509|0xdb70bfd6893974b9c090db6100578b2f3b279018a15e42823fae37b9515ec326
f|76579|19486|185170|0|0|6000524|0x23ee23544915100e092ed25520157fa3e8f74e1037768eb4ecc8ab7fa1f7384c
f|38153|9078|137545|21335|206112|6000524|0x23ee23544915100e092ed25520157fa3e8f74e1037768eb4ecc8ab7fa1f7384c
f|9398|1526|156630|5109|172664|6000984|0x8b8899e6574a05e1922fe984574f6d8275b35579860c575d84abbedff0125756
f|9200|1527|105740|4745|121214|6001008|0xc57abf20b8ff32b4738a10d1d3df425a93839edf32a4a40932b1efe7b55ef27d
f|139333|1545|250395|20525|411800|6001143|0x5230f01c26bae429e035cfbbfd7cba17f92291cea05217786df32a759d7e617a
f|131428|1662|154262|9485|296839|6001143|0x5230f01c26bae429e035cfbbfd7cba17f92291cea05217786df32a759d7e617a
f|6110|1414|87577|9764|104867|6000523|0xb28e8bd9195d445233bbccf646397d20998a1f59aa06f9d42e5ec352db3c210f
f|11329|1939|135426|9730|158425|6000500|0xf3e8b18571618fed2bff1e93b8062314ec9631472a23eef8f0e457b96f5c3f0b
f|18984|3381|123397|9127|154890|6000549|0x2978c78b43a8b1c4bea67d0e7c1a4517dd761ef2720327ad4d722fa0fab42252
f|115359|2111|98721|9276|225469|6001175|0x5e882877e213956879027098a86e556c4d00d85fe6315496d4713d70a2223902
f|13117|2937|111033|5735|132824|6000510|0xdd171355f3f1c7e4e975c96f628c2904a922fc087c06302619946ac229bd866e
f|8812|1311|140010|7725|157861|6001523|0x58a118cfc7ac8136023c510b747bc74d241c450de0baa3d00df4fc85131cbb51
f|11618|1905|106678|5267|125470|6000887|0x412777632521c918319002f752a3998e205e43129255271f981db72e3562b74b
f|94622|1522|132178|5430|233753|6000511|0x6d72c92e6c560b65bfa6f98f89dd1c46d364056987e464a5f248a84975cfda2e
f|89214|4502|108090|8562|210370|6000912|0x35c6769f0fcab9a7cea17686fb65b5a04cc2827d241da348ca62a02518df3466
f|118162|1553|148511|11953|280181|6001760|0x0ea82aad4d5d26ff88eacb8a8d3b4fb429ad8213acbb43b21a96a631f0357724
f|88135|1673|163503|5973|259285|6000552|0x4be227d40c13c0289589100c44327e2c48064e2bbaa43d11e6899fd2a0d18c5c
f|10128|1466|99435|4889|115921|6002268|0xdb426dd0c30f1235577e9985f36f7a090c108b022f4c22c40d57d7273cf879c1
f|33667|1729|154704|7760|197861|6000964|0x73f8ef779bea98cc847877f8b2036746143ba1ac2fc59637957c94a528741110
f|28214|3956|172624|12125|216920|6000964|0x73f8ef779bea98cc847877f8b2036746143ba1ac2fc59637957c94a528741110
f|8625|1523|122077|6594|138820|6001075|0xc5fae498c04e66a36dfd1128e10b0130fc20d0807e00ba2c9ee7e42135241787
f|10011|1532|71352|5133|88028|6001075|0xc5fae498c04e66a36dfd1128e10b0130fc20d0807e00ba2c9ee7e42135241787
f|10671|1597|84370|4503|101142|6002501|0x5d8951c99407dbbe2582049b7c80ef091fc82e4c69a9abeeb2b0e25f5a7e73d5
f|6341|1563|91767|6131|105803|6002501|0x5d8951c99407dbbe2582049b7c80ef091fc82e4c69a9abeeb2b0e25f5a7e73d5
f|95238|6644|116501|5272|223656|6000557|0xa92fbc95999c49af7ed40967f369ed39ef38bdccf1ebe18abcb851446cec240b
f|10173|1308|157712|7349|176543|6002509|0xb0fdcb3eaba1de246e06d844441f811ef76886eb16856ec1fecbcfd42c5a4f83
f|11559|1528|153206|23775|190069|6002509|0xb0fdcb3eaba1de246e06d844441f811ef76886eb16856ec1fecbcfd42c5a4f83
f|98442|3465|165324|8953|276186|6001093|0x3af295965de6514d4a1baf3750f0e58f73938524cc45832d1e5d1aef6f95df8e
f|21693|14648|142239|9112|187694|6000588|0x0a6dd44128c6dc44b119a6e5c42809919cae89269da86d7354031ab42b4d22f9
f|8992|1518|140550|4934|155995|6001286|0xd0b93748ae5d5c2be7579143641d432e8f5112d8f3e686793af0f5632e51824f
f|83704|1502|438345|4027|527580|6000630|0xb8ef894601cb9d4fc6b0c7cd7ade53f9b06db4e7596b5d904c2de8f6aa53c000
f|11459|1418|183623|5648|202149|6000607|0xd84b3e8957268ae77359d03fbe602bae9764ed20d752d30b0431c16d2d33744b
f|100151|1527|213539|12375|327594|6000733|0x5dc7219f77c8443508f3eb64748a8eb64d60d239e58e19c1fc1ef67abdb40248
f|23267|3163|147170|6635|180237|6001288|0xa9bea3ba7e9ab9c3b344a48b13b6f4b8de4bef2a99e1acc712fba46246d113aa
f|93950|4619|156617|55740|310927|6000608|0xe7c7eb47be9fa68351ca03a032b3f2c7f4d2bfbb61d4e7db82a9adf9fb296033
f|28318|1497|151688|14040|195544|6001325|0x4ca846aef9cf34e45a942ee7b7bcc446848bfedae43c343b23bbb1efaa025cab
f|7611|1528|131691|5360|146192|6000741|0x7ab4c50b9787906ed28413415097cfa9cde713128fd8c7b4deb9a554282d673e
f|94150|4831|102688|56434|258104|6000640|0xcf2c439202927670e9ec052ba69387bd1d0b4df74bb20af5fac71bb842c487fd
f|9579|5501|136358|4886|156326|6000745|0x777e56efdd3ca9ade5d81212bdd23bc83aa09477cc4f20b99a3be8a376eb3632
f|93744|4696|87475|38482|224399|6001376|0x17b9cc23718f0b502f10947d359369c527ea8b2d3bd3b974b528bbaa524de356
f|11144|1287|145510|95830|253773|6000642|0xe2aaaddb760c879f4b198ee5fa87d9446a96983fdab099a776cad41215f38f6b
f|7544|1489|104998|4853|118885|6001544|0xc9ca930ed01f5c6e137ee34f394ed5484aa2ca9ce4b2b32fd2612b2e125dc376
f|109618|2032|170613|22168|304432|6001790|0x9cae8e8eb897e45ca3f7c349bd456c9212cb1ab994b1d1a5f368b078dcc54c43
f|9376|1490|109131|7905|127903|6000755|0x89cb9461912e0a0526fa466d51e0f53a8b67081083f453d6421fe846e7fa6903
f|108889|1911|123841|4429|239071|6000756|0xa3b361f5bc57cd123b3052d02f73ac2bcea93d351d6a8f8231b00f928471cceb
f|96109|1911|122603|11187|231811|6001601|0xc4bd90b5ce94b9c22a5624ac680d8a272f7b7cbc4444cb0a729048bae43cb3ea
f|16024|2039|90931|5944|114940|6000757|0x5ab7299831a9365bfffc635643cccaa5fdbbc608d983b59e23b15375ae207769
f|177629|5707|168998|66481|418816|6001888|0xb1c67b9e83e33d9e097c70b60ee8729722f521c51000407d54df290f5df8fcfa
f|88776|1454|154454|5193|249879|6001654|0x269285ad9cee0684547365d93768a7c2ddf43c2ef492847394f3f852a455a08a
f|95585|121534|180619|7128|404868|6000780|0xe5cc21dfd9fe6042145d2b89b87da63996d9e8003b8511cf06f38d61b03f80f5
f|105943|1360|131570|8393|247268|6000758|0x21d9948e4f0385abfcb9f1c993935d53c2f727e85602bdb21b873f79abde9e9a
f|99417|1423|92341|7438|200620|6001721|0x3b57e62c421f8ab5a326375f66868c8f3459d7e814b5326bb0afbb6d315d1d02
f|87346|1717|114762|6264|210091|6000834|0x269f6cc51e4fac05e4a11396bc854a196cd34121e04d4dc0fadb686986199b87
