substring|decode_duration|pg_column_size
0xb67a51|9938|22324
0xacea6a|133897|193487
0xacea6a|3582|22280
0xb67a51|116549|194159
0xb67a51|11607|25254
0xb67a51|115273|194025
0xb67a51|11260|27575
0xacea6a|143737|193799
0xacea6a|4805|28342
0xacea6a|145427|193848
0xb67a51|11905|29624
0xacea6a|7100|28956
0xb67a51|4391|193627
0xb67a51|112280|191562
0xacea6a|143213|191385
0xb67a51|10557|30051
0xb67a51|112518|191266
0xb67a51|10735|30256
0xaa1488|96719|191135
0xacea6a|4320|30217
0xb67a51|81344|32004
0xacea6a|132899|190392
0xacea6a|68523|83916
0xacea6a|5823|31418
0xacea6a|104373|31949
0xb67a51|187165|84622
0xb67a51|116168|86616
0xacea6a|264216|86336
0xb67a51|112100|191123
0xb67a51|93610|32622
0xacea6a|105894|33164
0xb67a51|97901|52026
0xb67a51|92823|52256
0xacea6a|113553|52199
0xb67a51|93591|53026
0xacea6a|314401|52682
0xb67a51|107041|79715
0xaa1488|85953|80439
0xaa1488|85536|80714
0xacea6a|117134|80478
0xb67a51|13042|12035
0xb67a51|10350|13271
0xaa1488|85345|53202
0xb67a51|103819|220711
0xaa1488|85534|79917
0xaa1488|101647|170784
0xaa1488|100612|44916
0xb67a51|113720|216028
0xaa1488|100996|45114
0xb67a51|114480|216380
0xacea6a|114557|52357
0xacea6a|123282|165871
0xb67a51|103723|55578
0xb67a51|115994|218567
0xacea6a|110121|59292
0xaa1488|101312|168886
0xb67a51|97025|59288
0xaa1488|93716|169598
0xb67a51|93176|60634
0xb67a51|96491|219769
0xacea6a|112049|60559
0xaa1488|102519|170086
0xacea6a|7179|11521
0xaa1488|2788|69762
0xacea6a|3397|30034
0xacea6a|933|11890
0xb67a51|95405|76172
0xacea6a|125002|170870
0xb67a51|90559|77366
0xaa1488|108369|171106
0xacea6a|201381|77227
0xb67a51|91070|78034
0xb67a51|91868|78607
0xacea6a|126885|91904
0xb67a51|94759|92007
0xb67a51|201294|82688
0xb67a51|105217|92441
0xacea6a|2149|12547
0xacea6a|251262|81642
0xb67a51|112988|82824
0xb67a51|10517|15382
0xacea6a|1082|15594
0xb67a51|101696|68212
0xb67a51|190207|83459
0xacea6a|17862|17870
0xb67a51|102984|111599
0xb67a51|99124|69568
0xaa1488|302182|111427
0xb67a51|90935|70417
0xb67a51|104323|156307
0xacea6a|123093|70289
0xaa1488|299728|245577
0xb67a51|93179|70671
0xaa1488|109218|247108
0xb67a51|94010|71864
0xacea6a|121439|71327
0xb67a51|154115|87289
0xb67a51|133707|99650
0xb67a51|89840|73700
0xacea6a|312461|103042
0xacea6a|121700|76046
0xb67a51|210574|95624
0xaa1488|92620|98708
0xb67a51|125122|97597
0xb67a51|11551|24785
0xacea6a|74567|97671
0xb67a51|11554|25671
0xb67a51|126957|98448
0xb67a51|135196|108630
0xacea6a|4101|24956
0xacea6a|68131|108166
0xb67a51|10126|26205
0xb67a51|127286|109030
0xacea6a|103372|26888
0xb67a51|81705|27195
0xb67a51|127976|109380
0xacea6a|129109|92606
0xacea6a|59009|109230
0xb67a51|129119|109525
0xb67a51|98594|93864
0xb67a51|101223|110850
0xb67a51|100189|95757
0xacea6a|300142|109903
0xacea6a|129416|95203
0xb67a51|194151|111739
0xaa1488|95697|95984
0xb67a51|112483|111636
0xaa1488|88604|96784
0xacea6a|100801|111597
0xaa1488|5695|151545
0xaa1488|92321|98115
0xaa1488|97289|153697
0xb67a51|100136|97883
0xaa1488|93811|98266
0xb67a51|200781|152585
0xaa1488|94565|98502
0xb67a51|105936|153811
0xb67a51|101203|98294
0xacea6a|206002|153392
0xb67a51|197944|100269
0xacea6a|404278|263880
0xacea6a|191342|98096
0xb67a51|335724|264318
0xb67a51|100955|98488
0xb67a51|287664|264984
0xacea6a|130768|98754
0xb67a51|307137|266415
0xacea6a|463055|274734
0xb67a51|107321|98971
0xaa1488|116474|242655
0xaa1488|93160|99478
0xacea6a|1556|11543
0xaa1488|105023|156580
0xacea6a|651|12449
0xaa1488|104097|272669
0xacea6a|7634|12591
0xb67a51|109724|273820
0xacea6a|293|4580
0xacea6a|2652|15687
0xb67a51|12991|10353
0xacea6a|1094|16479
0xacea6a|189|5091
0xb67a51|7992|10964
0xb67a51|11930|17960
0xacea6a|12326|13874
0xacea6a|1486|18635
0xb67a51|10275|15115
0xb67a51|9923|20013
0xb67a51|10808|15901
0xacea6a|4566|20208
0xb67a51|11951|21266
0xaa1488|393728|156243
0xb67a51|101633|267832
0xb67a51|10419|22214
0xb67a51|7403|22624
0xacea6a|14601|22124
0xb67a51|92211|44601
0xb67a51|11922|22647
0xacea6a|36181|54052
0xacea6a|5673|23192
0xb67a51|97573|54970
0xb67a51|10382|23289
0xacea6a|29051|55365
0xb67a51|96839|56731
0xacea6a|4924|23436
0xb67a51|96408|59751
0xaa1488|115573|44753
0xacea6a|73177|59317
0xaa1488|3241|80191
0xaa1488|17859|80899
0xb67a51|137945|268695
0xaa1488|101371|81263
0xb67a51|317415|269239
0xb67a51|113294|85485
0xb67a51|289520|273259
0xb67a51|90219|86540
0xacea6a|420566|273226
0xb67a51|126446|274409
0xacea6a|117041|86577
0xb67a51|126675|275704
0xb67a51|107799|87263
0xb67a51|132669|277721
0xb67a51|90381|30222
0xb67a51|202652|280425
0xaa1488|103175|240337
0xacea6a|108238|30434
0xaa1488|97542|240544
0xaa1488|79099|30667
0xb67a51|91469|30475
0xb67a51|323714|281534
0xaa1488|79354|31352
0xb67a51|133179|282013
0xaa1488|79784|31568
0xb67a51|126161|285479
0xb67a51|90137|31386
0xaa1488|99524|244670
0xacea6a|104308|31339
0xb67a51|126290|285897
0xaa1488|81080|31912
0xacea6a|425100|285441
0xb67a51|92220|31944
0xaa1488|100368|244868
0xb67a51|123538|286094
0xaa1488|82133|32154
0xaa1488|132925|328965
0xaa1488|79768|32426
0xacea6a|463046|281719
0xaa1488|80271|32655
0xb67a51|139735|283849
0xacea6a|106398|32169
0xaa1488|99313|243964
0xb67a51|91505|32459
0xaa1488|118105|244268
0xb67a51|156891|370526
0xaa1488|84349|40601
0xaa1488|107281|329331
0xaa1488|82684|42730
0xacea6a|233830|370472
0xb67a51|94128|42542
0xacea6a|194|4428
0xaa1488|80267|42893
0xb67a51|208|4456
0xacea6a|186|4428
0xb67a51|200|4725
0xacea6a|292|5600
0xb67a51|254|5867
0xacea6a|248150|42206
0xb67a51|100933|44686
0xacea6a|125585|88861
0xb67a51|102420|91088
0xb67a51|90994|91101
0xb67a51|95686|91043
0xacea6a|150970|90904
0xaa1488|90522|91384
0xaa1488|89015|92200
0xb67a51|96396|92279
0xaa1488|89424|92641
0xb67a51|91399|61392
0xb67a51|94347|63041
0xacea6a|110629|62689
0xb67a51|115524|222630
0xb67a51|91803|64381
0xacea6a|112786|65773
0xaa1488|93711|172719
0xaa1488|93292|173138
0xb67a51|94145|65971
0xaa1488|92669|173350
0xb67a51|85851|67136
0xacea6a|140174|173487
0xacea6a|131385|67856
0xaa1488|101991|174185
0xb67a51|95492|69049
0xaa1488|293061|173921
0xb67a51|98815|80377
0xacea6a|1301|33194
0xacea6a|116332|69609
0xb67a51|100106|37094
0xb67a51|98325|83461
0xb67a51|101259|44295
0xb67a51|49830|55301
0xb67a51|93305|85193
0xb67a51|87148|56218
0xacea6a|119439|84898
0xacea6a|107422|56201
0xb67a51|95408|88611
0xb67a51|112123|68387
0xb67a51|95365|88922
0xacea6a|120563|68356
0xacea6a|124342|89654
0xb67a51|111500|69028
0xb67a51|94323|94968
0xaa1488|88949|95326
0xb67a51|90896|96245
0xaa1488|90456|94906
0xacea6a|124066|94441
0xacea6a|113636|69088
0xaa1488|88614|96286
0xb67a51|136425|69685
0xaa1488|88284|96632
0xaa1488|90322|96580
0xb67a51|86104|49229
0xb67a51|96122|96567
0xacea6a|113621|53494
0xb67a51|139002|163802
0xb67a51|112221|53984
0xb67a51|125850|164275
0xb67a51|99990|54826
0xacea6a|178741|165243
0xacea6a|109984|55134
0xb67a51|91698|71180
0xb67a51|128600|165565
0xb67a51|91180|71622
0xacea6a|123541|95813
0xacea6a|121956|71605
0xb67a51|93698|71954
0xb67a51|95473|96448
0xaa1488|86966|71959
0xacea6a|269663|110599
0xb67a51|123379|111886
0xb67a51|123714|70070
0xb67a51|172912|111759
0xacea6a|118412|70516
0xacea6a|297969|111507
0xb67a51|98436|69562
0xacea6a|247|6171
0xb67a51|165213|112853
0xb67a51|300|6425
0xb67a51|225233|123592
0xacea6a|171|6393
0xacea6a|271522|123901
0xb67a51|312|6648
0xb67a51|183171|129432
0xacea6a|461|6600
0xb67a51|245517|130198
0xb67a51|232|6981
0xacea6a|239|6959
0xacea6a|291584|130224
0xb67a51|265941|154511
0xb67a51|93713|71180
0xb67a51|258912|155399
0xacea6a|121555|67513
0xb67a51|92921|70581
0xacea6a|311896|155573
0xb67a51|92340|67801
0xb67a51|126051|158797
0xacea6a|113425|71640
0xb67a51|157366|161336
0xacea6a|333486|161298
0xb67a51|132564|172149
0xaa1488|112368|182858
0xb67a51|134311|166484
0xacea6a|177016|153372
0xb67a51|158098|166792
0xb67a51|115160|133250
0xb67a51|126421|166241
0xacea6a|165513|133459
0xacea6a|288276|166456
0xacea6a|286|6959
0xaa1488|98334|167549
0xb67a51|12744|24426
0xaa1488|93080|167817
0xb67a51|11786|30319
0xaa1488|79343|167967
0xaa1488|92345|168881
0xb67a51|11054|34799
0xb67a51|124895|168694
0xacea6a|2368|34751
0xb67a51|15556|26936
0xacea6a|170134|167972
0xacea6a|2547|26849
0xaa1488|91964|169222
0xb67a51|108041|36399
0xaa1488|97174|182668
0xacea6a|105528|36313
0xaa1488|92304|167188
0xb67a51|92116|36628
0xb67a51|10476|32570
0xacea6a|171579|166958
0xacea6a|1828|31461
0xb67a51|128121|167337
0xb67a51|11855|33753
0xb67a51|127925|169025
0xacea6a|2417|34456
0xaa1488|75345|169651
0xb67a51|10741|34504
0xaa1488|97165|182391
0xacea6a|1506|34456
0xb67a51|135011|182190
0xb67a51|115507|320402
0xaa1488|97287|320589
0xacea6a|174946|182140
0xaa1488|100784|322112
0xb67a51|134630|182478
0xb67a51|119191|321923
0xb67a51|157645|263877
0xaa1488|94914|183121
0xacea6a|104449|40343
0xb67a51|82451|41044
0xacea6a|186006|192475
0xb67a51|122240|280318
0xb67a51|355289|174624
0xacea6a|141953|278761
0xacea6a|166299|175399
0xaa1488|104496|319161
0xaa1488|96671|319528
0xb67a51|150607|175561
0xacea6a|149252|320137
0xb67a51|134699|156870
0xaa1488|166511|322479
0xacea6a|158150|142718
0xaa1488|79685|323981
0xb67a51|115062|128113
0xb67a51|114583|323794
0xb67a51|110357|114236
0xaa1488|100767|324458
0xacea6a|178906|159747
0xaa1488|98218|325389
0xb67a51|127483|175180
0xacea6a|133369|325106
0xacea6a|379846|170512
0xb67a51|154269|254391
0xaa1488|101241|171409
0xacea6a|237597|270848
0xb67a51|263209|171227
0xb67a51|160655|272700
0xaa1488|101527|171626
0xb67a51|152021|298542
0xb67a51|240005|171428
0xacea6a|236459|298435
0xacea6a|413456|171161
0xacea6a|175243|244013
0xaa1488|103767|172352
0xb67a51|124159|250981
0xaa1488|98536|326272
0xaa1488|102581|251555
0xaa1488|104507|329038
0xb67a51|122872|251336
0xb67a51|192081|326085
0xacea6a|129947|102634
0xb67a51|117504|328851
0xacea6a|133323|328803
0xacea6a|201222|35225
0xaa1488|91008|107372
0xb67a51|218653|35736
0xb67a51|90058|106987
0xb67a51|128258|36509
0xaa1488|94873|107555
0xacea6a|184657|36198
0xacea6a|232889|107217
0xb67a51|119149|36896
0xacea6a|111995|55112
0xb67a51|112709|42738
0xb67a51|93478|57681
0xacea6a|251168|42452
0xacea6a|108883|57911
0xb67a51|144393|44096
0xb67a51|263147|57948
0xb67a51|81314|58876
0xacea6a|109388|58838
0xb67a51|118324|44620
0xacea6a|160418|67682
0xb67a51|157304|68483
0xb67a51|121147|70925
0xacea6a|248210|70351
0xb67a51|149416|73342
0xb67a51|126969|74250
0xacea6a|264466|73609
0xb67a51|137767|74446
0xb67a51|225886|164420
0xacea6a|534958|164163
0xb67a51|230384|164976
0xb67a51|230495|170557
0xacea6a|278979|170288
0xb67a51|236539|170780
0xaa1488|107293|170976
0xb67a51|102909|65732
0xacea6a|110489|66456
0xb67a51|90449|66983
0xacea6a|114608|71047
0xacea6a|125531|99385
0xaa1488|101235|100783
0xacea6a|154503|145502
0xb67a51|172604|146482
0xb67a51|95698|146796
0xb67a51|85899|73732
0xb67a51|91271|74026
0xacea6a|116529|74273
0xb67a51|88491|86435
0xb67a51|89697|86644
0xacea6a|125491|86627
0xb67a51|103599|87156
0xb67a51|136464|87724
0xacea6a|124749|87384
0xb67a51|105997|89377
0xb67a51|89206|89929
0xacea6a|127929|89913
0xaa1488|91253|90490
0xaa1488|88925|90733
0xb67a51|90805|90484
0xaa1488|89790|91081
0xaa1488|92079|93087
0xb67a51|93763|95739
0xacea6a|132540|93926
0xaa1488|93518|99658
0xb67a51|152656|99400
0xb67a51|108468|99731
0xaa1488|100909|99961
0xb67a51|109254|100539
0xb67a51|106961|255573
0xaa1488|191884|255586
0xb67a51|116882|255333
0xaa1488|120356|255447
0xb67a51|270|6075
0xaa1488|124205|256083
0xb67a51|243682|200999
0xacea6a|149445|146764
0xacea6a|233|6025
0xb67a51|11591|7474
0xb67a51|96559|147060
0xacea6a|212|8014
0xb67a51|152123|157306
0xb67a51|10587|8457
0xacea6a|4057|18259
0xacea6a|146621|157253
0xb67a51|103443|158351
0xb67a51|108945|93208
0xacea6a|132034|93158
0xb67a51|112256|83814
0xb67a51|117241|92370
0xacea6a|134299|93540
0xb67a51|90434|82822
0xb67a51|15042|21484
0xb67a51|114736|245705
0xb67a51|12736|50397
0xacea6a|192155|245581
0xb67a51|82305|53370
0xb67a51|184038|251415
0xaa1488|79084|54035
0xb67a51|131447|253989
0xaa1488|92990|274877
0xacea6a|175985|251762
0xaa1488|96638|275628
0xb67a51|184971|256152
0xaa1488|99160|282375
0xb67a51|170927|256363
0xaa1488|92570|282932
0xacea6a|213161|256211
0xacea6a|340739|80436
0xb67a51|196398|256707
0xb67a51|262577|80990
0xb67a51|117525|255222
0xacea6a|6265|49726
0xacea6a|202983|255038
0xb67a51|14182|51866
0xb67a51|124935|268707
0xacea6a|9399|51818
0xaa1488|123837|268816
0xacea6a|179160|268563
0xb67a51|12314|53503
0xacea6a|10043|57130
0xaa1488|119146|269186
0xb67a51|10795|57609
0xb67a51|128806|269982
0xb67a51|10496|59342
0xaa1488|124215|270110
0xacea6a|7421|59294
0xb67a51|112899|260592
0xb67a51|81138|48037
0xacea6a|103062|48009
0xacea6a|201209|260261
0xb67a51|82615|48388
0xaa1488|128328|269455
0xb67a51|91681|49072
0xb67a51|121775|263511
0xacea6a|108310|49021
0xaa1488|119526|263628
0xb67a51|90414|50065
0xaa1488|124294|272338
0xacea6a|107831|50018
0xb67a51|120395|272703
0xb67a51|94412|50884
0xacea6a|106355|50863
0xaa1488|80275|51079
0xaa1488|128287|272446
0xaa1488|79675|53566
0xacea6a|206951|272354
0xacea6a|106873|53539
0xacea6a|34318|9209
0xb67a51|129651|275441
0xaa1488|91449|276577
0xb67a51|293496|198005
0xb67a51|116279|276390
0xacea6a|56038|11386
0xaa1488|94323|279141
0xb67a51|273314|199752
0xacea6a|148030|278906
0xacea6a|73714|13474
0xb67a51|102647|278954
0xaa1488|124077|312737
0xaa1488|98147|281624
0xb67a51|109905|281437
0xacea6a|121620|281389
0xacea6a|77615|90895
0xb67a51|230860|82387
0xacea6a|334454|81965
0xb67a51|256186|82634
0xaa1488|141362|314949
0xb67a51|258699|82892
0xacea6a|354474|82961
0xb67a51|119549|314719
0xb67a51|235149|83750
0xb67a51|295764|201293
0xb67a51|128563|84127
0xacea6a|73824|83723
0xb67a51|123363|84342
0xacea6a|105211|14249
0xb67a51|120996|86286
0xb67a51|296908|201768
0xb67a51|130970|203651
0xacea6a|72738|84366
0xacea6a|74921|16138
0xb67a51|263469|86499
0xb67a51|125589|87916
0xb67a51|310568|292303
0xb67a51|176996|293853
0xacea6a|353777|86160
0xacea6a|374544|106279
0xb67a51|124321|89081
0xb67a51|125162|91349
0xb67a51|179452|297037
0xacea6a|63957|92427
0xb67a51|260536|298280
0xb67a51|130441|96095
0xb67a51|202324|87932
0xb67a51|99701|90859
0xacea6a|408416|110965
0xb67a51|169154|298770
0xb67a51|132921|91791
0xacea6a|363166|111209
0xacea6a|359996|91351
0xb67a51|181098|299005
0xb67a51|132877|92051
0xb67a51|116800|300487
0xb67a51|123695|93165
0xb67a51|267587|93652
0xacea6a|302043|114938
0xacea6a|74502|93511
0xb67a51|184792|308050
0xb67a51|127289|94190
0xb67a51|172879|308328
0xaa1488|101133|95095
0xb67a51|123845|95329
0xb67a51|118101|308581
0xacea6a|63854|94057
0xacea6a|354641|121035
0xb67a51|113661|311670
0xaa1488|109893|95334
0xacea6a|62037|95686
0xaa1488|124888|312335
0xaa1488|100561|95869
0xb67a51|117909|312120
0xaa1488|98924|96085
0xacea6a|181059|124578
0xb67a51|124217|96299
0xaa1488|124370|315170
0xaa1488|101584|96442
0xacea6a|340812|96250
0xb67a51|129895|314937
0xacea6a|3012|80570
0xb67a51|101550|83246
0xacea6a|182137|127376
0xb67a51|101800|84515
0xaa1488|126727|315485
0xb67a51|116284|316341
0xacea6a|104007|86634
0xacea6a|110195|90802
0xb67a51|102499|92103
0xacea6a|100291|91599
0xacea6a|42759|91884
0xb67a51|126150|92390
0xb67a51|108676|92573
0xacea6a|43749|94636
0xb67a51|108546|95359
0xaa1488|125266|316569
0xaa1488|125281|316787
0xb67a51|114748|317742
0xaa1488|132927|317953
0xacea6a|191061|130192
0xacea6a|169492|73507
0xaa1488|85831|73946
0xb67a51|100169|73770
0xacea6a|131327|73708
0xaa1488|84609|74238
0xaa1488|85170|74408
0xb67a51|114155|74215
0xaa1488|86463|74663
0xaa1488|87537|81560
0xaa1488|96092|318216
0xaa1488|109729|321987
0xacea6a|4222|11378
0xb67a51|10764|11621
0xacea6a|100918|12708
0xb67a51|9773|12757
0xb67a51|15204|18818
0xacea6a|9176|12888
0xb67a51|85227|34112
0xacea6a|11387|30458
0xb67a51|92486|34886
0xb67a51|98392|60338
0xacea6a|117657|59270
0xb67a51|102923|63580
0xacea6a|122231|64230
0xb67a51|95871|64493
0xb67a51|94559|64978
0xacea6a|121110|64936
0xb67a51|96081|65142
0xb67a51|93883|65494
0xacea6a|174576|65445
0xb67a51|87354|65846
0xb67a51|98853|70827
0xaa1488|108092|172024
0xacea6a|130405|69403
0xb67a51|99989|71668
0xacea6a|132075|71594
0xb67a51|136412|172369
0xb67a51|112929|72736
0xaa1488|109062|172562
0xb67a51|88800|73553
0xaa1488|103284|172839
0xacea6a|128238|74395
0xb67a51|133749|172895
0xaa1488|102697|182559
0xaa1488|86044|74902
0xacea6a|288444|172641
0xacea6a|144131|184288
0xb67a51|106548|81155
0xaa1488|87181|81355
0xb67a51|105716|81354
0xaa1488|87340|81721
0xacea6a|98547|34122
0xb67a51|136005|298972
0xb67a51|195621|100776
0xb67a51|158897|216856
0xacea6a|176510|299276
0xb67a51|133753|299645
0xacea6a|223840|258570
0xb67a51|170654|258744
0xb67a51|118834|144954
0xacea6a|138569|81103
0xb67a51|124712|239827
0xacea6a|173235|333763
0xb67a51|93659|85032
0xaa1488|99322|306291
0xaa1488|206900|308947
0xaa1488|103521|308528
0xaa1488|94059|86365
0xb67a51|97092|85562
0xaa1488|115748|98919
0xaa1488|92473|86899
0xacea6a|186063|98712
0xaa1488|120494|99172
0xaa1488|95014|110707
0xb67a51|130608|98981
0xacea6a|223802|86410
0xb67a51|105525|110142
0xacea6a|265282|299870
0xaa1488|95956|110970
0xaa1488|94383|111106
0xb67a51|143480|299914
0xb67a51|165019|262418
0xb67a51|144468|300845
0xacea6a|179135|301333
0xacea6a|144715|268142
0xb67a51|127336|302053
0xb67a51|134866|302532
0xb67a51|244454|303020
0xb67a51|141449|268358
0xb67a51|167526|269806
0xacea6a|165129|302709
0xb67a51|144206|303449
0xacea6a|213560|269819
0xb67a51|130747|304421
0xb67a51|115852|275025
0xb67a51|141578|277591
0xacea6a|181545|304402
0xacea6a|223997|278606
0xb67a51|134675|347176
0xb67a51|129830|332790
0xb67a51|124284|282060
0xb67a51|129892|251839
0xacea6a|172024|332736
0xb67a51|125201|333824
0xacea6a|151773|293811
0xaa1488|111585|319735
0xb67a51|400756|306046
0xb67a51|125872|252319
0xaa1488|195245|307748
0xb67a51|113878|233940
0xaa1488|99452|179260
0xacea6a|140305|224271
0xaa1488|103188|180933
0xb67a51|109407|127592
0xacea6a|128270|113267
0xb67a51|117128|113813
0xb67a51|120550|308707
0xaa1488|103936|307918
0xacea6a|121271|85139
0xaa1488|209740|175567
0xb67a51|101066|99771
0xb67a51|105919|99457
0xaa1488|179548|287300
0xacea6a|121694|85640
0xacea6a|198874|299380
0xaa1488|107887|301362
0xaa1488|95964|111640
0xb67a51|95579|110398
0xaa1488|204617|452545
0xaa1488|95878|111800
0xb67a51|131383|660729
0xacea6a|169550|110807
0xacea6a|106861|53279
0xaa1488|102274|309215
0xb67a51|96691|54104
0xb67a51|107057|307865
0xacea6a|105098|55042
0xacea6a|6185|29410
0xb67a51|92275|55070
0xaa1488|1937|29945
0xb67a51|92417|55290
0xb67a51|12051|29733
0xacea6a|122383|110599
0xaa1488|2217|30372
0xaa1488|1941|30810
0xb67a51|115789|110298
0xb67a51|12010|30601
0xb67a51|99057|76041
0xacea6a|21192|30510
0xaa1488|2193|32083
0xb67a51|99415|82143
0xacea6a|139739|82115
0xacea6a|1565|7509
0xb67a51|109938|83308
0xb67a51|373|7245
0xacea6a|115905|83251
0xb67a51|11548|10309
0xb67a51|91435|84129
0xacea6a|488|10257
0xb67a51|9823|15344
0xb67a51|92772|85508
0xacea6a|1814|16131
0xacea6a|117064|85485
0xb67a51|11921|16739
0xacea6a|122701|55286
0xacea6a|3413|16710
0xb67a51|14012|17231
0xb67a51|93203|55912
0xacea6a|5706|17206
0xb67a51|96482|67353
0xacea6a|126567|66108
0xacea6a|13975|17569
0xacea6a|109990|67555
0xb67a51|13563|18256
0xb67a51|104989|67922
0xb67a51|11764|18697
0xacea6a|2765|18878
0xb67a51|98404|68906
0xb67a51|3288|24058
0xacea6a|111460|68515
0xacea6a|1038|23966
0xb67a51|94779|69224
0xacea6a|6351|23966
0xb67a51|94919|69830
0xb67a51|23394|25763
0xacea6a|23637|25672
0xacea6a|112391|74376
0xb67a51|22956|27770
0xb67a51|95575|75637
0xacea6a|3616|27989
0xacea6a|144628|75300
0xaa1488|2433|28258
0xaa1488|90988|89649
0xb67a51|12141|28212
0xb67a51|100892|91236
0xaa1488|975|28441
0xaa1488|98215|91450
0xacea6a|5235|28156
0xaa1488|108409|175039
0xaa1488|1779|28700
0xaa1488|111122|175243
0xb67a51|24725|29470
0xaa1488|410952|101648
0xaa1488|2030|29248
0xaa1488|1840|29691
0xb67a51|253363|196988
0xb67a51|11319|32472
0xaa1488|3541|32699
0xacea6a|691972|191321
0xaa1488|101358|107875
0xb67a51|95207|86414
0xb67a51|96312|89450
0xb67a51|100140|179044
0xaa1488|97754|102485
0xacea6a|191453|102457
0xacea6a|321|9844
0xb67a51|25562|13321
0xacea6a|21390|14185
0xb67a51|18950|14719
0xb67a51|22477|16377
0xaa1488|90569|89825
0xaa1488|90859|90090
0xacea6a|119702|90981
0xaa1488|94074|91685
0xb67a51|297430|175016
0xaa1488|203585|297144
0xaa1488|107972|297831
0xacea6a|49393|102460
0xb67a51|202218|297677
0xaa1488|134682|298169
0xacea6a|107191|179077
0xb67a51|115040|91258
0xaa1488|107914|116917
0xacea6a|216298|29589
0xb67a51|10347|14959
0xb67a51|100717|30497
0xb67a51|13996|37481
0xb67a51|137635|35552
0xacea6a|8095|21805
0xacea6a|241395|31797
0xb67a51|98187|136826
0xb67a51|123456|35823
0xacea6a|113989|106186
0xb67a51|101441|36341
0xb67a51|98928|184626
0xacea6a|250365|36177
0xb67a51|100516|186874
0xb67a51|181897|77033
0xacea6a|134956|237512
0xb67a51|112005|237943
0xacea6a|358|8786
0xb67a51|11473|13455
0xacea6a|890|13509
0xb67a51|8559|14038
0xb67a51|119960|103160
0xb67a51|117120|106745
0xacea6a|51641|105411
0xacea6a|5734|14369
0xacea6a|288256|105411
0xb67a51|138859|108516
0xaa1488|99756|196734
0xb67a51|117307|109726
0xaa1488|109623|197609
0xb67a51|112965|197437
0xacea6a|52670|108078
0xb67a51|117920|109948
0xaa1488|103055|243565
0xacea6a|71015|108791
0xb67a51|104221|243657
0xb67a51|121094|110159
0xacea6a|132720|238191
0xaa1488|96388|108964
0xaa1488|97089|110413
0xaa1488|96814|110723
0xb67a51|114921|238666
0xb67a51|117262|111953
0xb67a51|103070|189554
0xacea6a|58953|110263
0xacea6a|189850|239395
0xaa1488|97860|113333
0xb67a51|129825|114563
0xb67a51|114725|190216
0xacea6a|75773|113168
0xacea6a|131018|198398
0xaa1488|76558|113537
0xb67a51|102005|194249
0xb67a51|121780|114778
0xb67a51|101519|194429
