read_header_duration|decode_duration
2710|159225
3390|125959
2545|128370
2871|86822
2339|106174
2546|123835
2502|84732
16966|18000
2680|2975
2879|3575
14926|15423
2496|2807
4049|5260
2605|3090
4512|5250
2541|3075
3129|3659
12838|13367
2896|3390
2866|4008
2514|3139
2614|3088
13978|14590
2619|3223
2829|3411
4863|9827
2728|3376
2849|3388
2542|10685
2557|3635
2210|2954
2290|3158
2358|2988
2630|3426
2463|10896
2273|3089
4092|5825
2507|3166
2573|10510
2731|3779
2522|10042
3573|4779
2525|3091
3583|8954
2368|2950
2329|11216
2298|2896
2480|3314
2438|10397
2462|3136
2447|3335
2583|3391
13576|14552
2342|3059
4276|5632
4744|10779
4048|5265
2468|3442
2645|3445
2526|3213
2396|3138
14020|14883
2591|3321
9982|10393
2669|9601
2557|46276
2655|3476
2576|50733
44312|45562
2653|52510
2350|14176
4118|13045
4836|5314
2767|3224
2936|6236
2583|2975
2437|2924
18910|19241
2589|3111
3442|6820
5464|6105
2320|2589
3424|4549
2529|3036
37555|38047
2536|2886
2274|7089
2268|6134
20001|20610
2331|6993
18414|18905
2141|14066
2237|20858
2329|27872
13357|14103
2614|25191
2870|28608
2470|23458
18920|23812
2835|23231
2127|23969
2036|33823
14086|15176
2896|42036
2773|30559
2318|40283
2371|11694
2531|39684
2766|50227
3118|44211
2625|37756
2926|3812
2468|10298
2509|38044
2429|11522
3025|3924
2176|54211
2453|46690
3380|16536
3169|16922
2725|21213
2618|2916
2230|2840
14335|14858
2162|2623
3877|4459
2631|9565
2537|6611
2259|10053
3983|10171
2379|9311
2991|6765
2238|6961
2325|5941
2346|5499
2466|6888
3818|4590
2886|10540
2469|6533
2540|6305
2830|5568
2555|6647
2256|6388
2499|10414
14533|15157
2912|9004
3333|9539
2706|17584
2584|20254
3378|20354
3011|10337
19017|32323
2505|33382
2187|29634
2868|21670
19016|26817
2982|35569
2563|16789
2411|34626
3175|4188
2552|10554
2932|36831
2857|3909
2492|30740
2222|30269
2817|31317
3948|35874
2450|37633
2789|36597
2799|32767
2592|35495
2594|35078
2798|3877
2436|49369
18403|28566
1799|37665
2785|41270
3198|4240
4193|14195
2137|18923
4968|18894
2464|19333
2602|3410
2518|9602
18578|19252
2934|9433
2636|9141
2837|3714
2386|3011
2462|6341
2919|5974
2766|5138
2749|9263
4896|5801
2490|5943
2396|9975
2655|9158
2528|8980
2535|13774
2550|11961
2449|12854
2481|10694
2491|12791
2607|12283
3118|15555
18803|21420
2310|14981
2663|15374
2274|20672
2735|19008
2142|18829
2414|24304
4237|25246
3312|22155
3093|24785
2271|25215
2741|3645
29823|50264
2799|24638
2425|11531
2364|24781
2486|25360
2595|26592
4215|24215
2752|13264
2697|30916
19068|28979
2336|31905
2690|3648
3321|31298
2213|11532
2376|3211
2369|33658
2634|34090
2374|3352
2696|34258
26254|54749
2176|35170
2794|34258
2935|4011
4320|37939
2459|94892
2661|2944
2495|2704
2407|2720
10092|10496
9458|13596
9696|14177
9984|15181
2510|2933
10252|14789
11788|140166
29960|86535
9567|131456
2609|90022
5896|52996
11135|140790
9650|124181
10798|20642
6222|56559
10906|147167
4640|58240
11513|156708
2119|66376
5435|55787
2328|48246
6102|61657
9983|161033
2620|101161
4945|60224
2489|36669
5483|55363
6183|79970
2545|122503
5705|85431
5962|74547
4237|101650
5860|77859
18337|111157
4703|80360
3099|35722
2463|109306
9939|209175
5741|107837
4490|64724
3010|80878
4421|74625
4361|61353
4002|36113
2255|80554
4098|54821
23131|124158
2573|79802
4512|84556
4449|61826
2401|79974
4071|63405
5487|80213
4004|54427
3694|41190
4401|62845
4586|69877
20099|127267
3311|3682
4362|5597
4843|5494
2375|38794
24137|135756
3411|67071
3498|59210
3460|41163
21113|125490
4292|60221
2614|100681
2493|109359
3897|55992
3793|68664
4057|114461
5454|59223
4606|58635
2602|106272
4409|58402
4090|59770
3925|58246
4738|55479
2539|126831
3737|67304
3098|86578
4492|65291
3897|46803
2669|89422
4192|57969
4426|71083
7129|55792
21432|140117
4009|60633
2809|124096
5641|56260
5484|62297
4775|109518
2366|80522
3702|55587
2681|123909
4994|57358
3808|82847
2386|93417
3118|73265
3573|54908
3546|81308
4835|58984
22883|148800
2267|80995
2311|82428
3162|63991
2485|113567
3663|81367
3944|57457
3878|11666
3475|21116
2520|13105
3632|18737
3815|20072
4075|4475
3862|4349
2114|2463
3792|4137
6841|7344
2243|2508
3759|4308
3507|3986
3272|3731
6455|8205
4387|5568
3309|3900
3523|5395
3700|5413
3886|5480
19060|19551
3805|5163
4375|7626
19699|30687
2669|14687
3937|16555
2631|15811
3861|17331
3758|17618
20567|31715
3520|20379
2716|16796
3643|19039
3218|18673
4131|21297
3890|18935
3377|18351
2887|18636
2348|208775
4255|398090
3671|18446
4116|20232
3870|20488
21744|232276
3422|113146
4118|113536
2723|85351
2975|121129
3093|93388
2725|53739
21809|281466
2596|87976
2504|242793
3584|308695
2525|97029
3815|95540
2284|240914
2606|113914
9887|345483
2565|178247
8143|131276
8117|11580
2460|246031
9868|420747
9259|413139
3148|126966
2526|70819
9476|556038
2301|134503
10348|383254
2464|125194
10419|411814
2654|122773
2405|180618
10809|416348
2502|115622
3360|129201
3075|86218
4493|158563
10187|420062
2120|125079
2584|87938
4668|94553
2808|86892
2643|175648
2558|55285
2477|72025
2970|88760
2741|94097
2434|106891
2732|123112
2579|92402
2166|76730
2210|88656
2410|122734
3516|96012
6111|108244
2523|74613
2683|87833
3230|48727
2327|150265
2443|97412
2304|55287
6885|72327
6408|6748
95699|200377
85610|182733
91429|186485
3453|396156
10235|106319
3722|295846
3590|10946
3491|98200
3259|202060
3537|100775
1997|95248
2324|275208
14152|129940
2682|107033
2420|94694
2628|107867
2683|169024
2800|124724
2483|109699
2368|124075
2415|33887
2550|117785
2659|31445
3919|93880
3263|40407
2463|111702
3798|103960
2266|148710
2655|116713
2547|135504
2479|101550
3806|41869
2720|106947
13730|201893
3130|95160
2485|8488
2391|82227
2439|8888
2601|81510
3195|15169
2556|12601
2736|7694
2221|2854
2820|11142
13902|104071
2454|5705
2514|9933
2826|7595
13460|103796
3863|6187
6710|82071
2437|6551
7309|12198
2552|6530
2417|95586
2612|12676
3403|10898
3330|80417
2813|7601
2506|82811
2762|9285
4362|7229
2831|83373
3348|8691
2605|82994
2266|8953
2620|15267
2603|81639
4007|7396
3241|85993
2375|12813
2798|8777
2590|8236
2148|10338
2519|12991
2567|10352
2633|101880
40736|83012
2635|10786
2301|9038
2289|84568
2593|8449
13646|104640
2799|82041
4033|16878
2305|140313
3902|11140
2378|84088
2740|86066
2217|19385
2552|86643
4274|94471
42752|83545
3352|11697
3661|105315
3074|11041
2573|10918
2722|10278
3406|11039
13777|110172
5542|11774
2506|90047
3229|12879
2639|84378
4066|19163
2438|9557
2371|103436
2290|11361
2905|12163
2630|90310
2608|14019
2564|84889
2571|12148
2606|11987
3143|82402
2782|21284
3153|84941
2427|21809
2424|15351
2486|97289
9245|104866
2280|110891
2624|32315
2542|125959
2563|85850
2602|13433
2408|16045
2207|100332
2557|18627
2415|15995
3036|15566
2513|109736
2319|51940
2721|91604
2834|41642
2482|93074
4317|102348
3432|104154
3085|24910
13128|99336
2398|29552
2680|38222
2430|104476
2669|93229
2554|96793
2612|99861
2329|19722
5035|86697
3060|104892
2552|2910
2666|2963
3128|3421
2951|3247
2943|3291
5032|15311
2580|11869
2686|85932
3470|9534
2725|81245
4551|7905
4358|5017
2345|3165
2495|3414
17045|17887
2761|3470
2534|3740
2324|6555
3453|9541
13734|105488
3412|8392
3126|80134
3844|6325
2306|7610
2703|84149
2440|14052
2653|7877
3079|82168
2584|10700
2453|85805
2189|7380
2446|8312
2482|83186
2682|7842
2530|6905
2772|7962
2590|94864
2648|14396
2621|10931
2021|82396
3008|9613
3012|80782
2285|7397
2442|86599
2590|84302
2067|81195
2429|86320
2925|7751
2692|86518
2620|14692
2113|12054
42003|82844
5105|14851
30682|83039
2694|83238
3078|8676
2762|82607
5971|11928
3659|85109
3073|5894
3353|99904
3485|349881
3617|98370
2691|337048
2465|118339
2612|97346
40261|480408
2886|84815
39880|468283
40183|479263
13357|118806
6822|241417
2566|87288
2992|447838
3511|105631
4678|182177
3622|97731
4729|169331
3253|168786
3650|183569
2395|126627
2473|163685
2815|164480
3407|151561
8084|130770
2587|99620
5140|237605
2799|99047
3952|159825
2597|103333
2573|97081
2524|162104
2308|124771
2624|110874
2490|152628
2740|96758
2641|161729
2369|106445
2805|92029
3421|90064
2617|3175
2927|3242
2638|3245
25646|33684
2774|15053
2788|3810
2822|43994
3018|38221
2768|42936
2462|3644
2496|2887
2535|2773
2800|3158
2666|3077
3156|4107
3137|3502
2859|3622
2196|2579
2717|3012
2300|3159
2304|2616
2642|3052
2498|3010
2456|3343
2503|3026
2198|2747
2546|2873
2521|2834
2430|2938
3183|3578
2820|3185
22131|22999
2298|2924
2293|2959
24258|24706
2459|5555
14010|14603
2495|5589
3266|5276
22473|23489
2563|5538
2524|5567
2291|6632
2778|5397
2385|8799
26375|28465
3173|11817
2311|11613
2488|8603
2676|11327
2401|9560
2277|11270
2267|14665
2413|26964
2643|14759
2508|3354
2548|14247
2445|15093
2558|165636
3665|79570
3187|158933
2487|132338
2786|42850
2310|80621
23205|145897
3519|121939
3956|82327
2724|158880
25788|152675
2258|34663
3237|34733
2289|30127
2831|3073
2821|28496
22624|43800
2385|26101
2281|23191
2293|28540
2354|28846
2632|35286
13417|23283
3296|32103
2451|30141
2934|23142
4098|30927
3780|61484
2098|34755
2931|29169
2002|37573
2376|44201
2377|13953
3937|41035
2079|27495
2398|40547
4241|38909
2478|45193
2718|36943
3025|32112
2163|39928
2207|39662
2681|33974
2462|42740
2408|33314
2435|46360
2192|45600
2993|117508
15889|92000
2500|117025
2631|91128
2569|117419
23118|114659
3268|118891
2355|81329
2451|93440
2205|121149
2637|80195
2592|95117
2576|121573
2528|80313
3544|95064
3851|119274
2684|80388
2670|96053
2997|121451
2491|79590
2863|95076
2432|188105
8303|184849
6625|236620
2507|183320
2283|237880
14037|246838
2532|231532
20863|200772
2308|236005
2429|100984
2599|240557
2477|238610
22178|224230
2530|240480
2509|197741
2638|151619
2438|117836
2280|152153
2650|118213
2719|152808
2915|153418
3057|118557
2477|152627
2553|126000
2612|153292
7103|197201
1949|152557
2876|102262
2332|154292
3322|123109
3532|155369
2270|128922
2622|154543
2344|91211
2630|128973
2598|154565
2850|85268
2756|128841
9877|155879
5015|85091
2234|127296
2424|155284
2560|88871
2327|106541
2485|155701
2726|90914
3722|155225
2628|85029
13938|14736
4438|4872
2644|2974
6463|10507
2686|3258
14438|14961
2448|2921
2527|2994
19715|20728
3072|5699
2333|5355
2430|11470
2180|5917
2242|6315
2309|11534
2330|6212
2308|2940
15690|16288
2225|2814
2418|3016
2425|8409
2687|3258
2196|4644
14966|16305
2262|4579
4193|14066
3966|5250
2975|4016
3090|6547
2662|6001
15955|18051
2589|6097
2711|12111
1797|6125
2936|13520
2747|7193
2987|5873
3999|7551
2257|7052
2478|3327
2434|7088
2426|3486
2928|7277
3680|6740
2682|3573
2804|6615
14979|18183
2302|7263
3220|4268
6117|16547
3485|4618
99593|206997
5313|134618
15573|141045
2417|133540
2653|108444
14531|135506
2513|154130
2695|132693
2850|132264
3736|138887
14457|124753
2515|144925
4266|111772
4632|143770
2924|108274
2391|144626
3079|143006
16223|151401
2707|143893
3088|143630
2689|143555
2615|148751
2417|115745
2601|198801
3553|116947
88807|94372
2418|117620
3143|152878
2597|100419
2351|118062
2591|147704
3484|122263
3028|147095
2442|122535
2624|147155
2537|126206
3180|148285
2549|112621
2214|148080
2584|129763
2437|147815
2392|119842
3741|405457
97388|191519
4265|111498
3172|152152
3136|102541
2774|126415
3364|153035
2845|88519
2610|129098
4376|131028
4300|106736
13714|113309
2762|133937
2638|104016
3417|130345
2485|102385
2468|129944
2232|101712
2133|129633
3440|129700
2440|131728
2681|113376
2449|136368
2750|109024
2724|133516
2119|96504
2428|133320
2741|104810
3622|135937
2373|108185
2728|132666
2344|132775
2740|110302
2705|132667
2676|143485
15028|130181
2971|147422
2767|141890
2840|141899
2442|141729
14171|140716
3318|92076
2576|140621
2552|113512
2368|303811
4578|142111
41462|117373
7016|83894
2933|141761
2699|119450
2333|130473
2635|177391
3538|103092
3249|114345
3743|106898
2609|158242
2522|159413
2533|166068
2682|158801
2947|160254
2499|160783
2641|162030
2557|161790
2545|160592
2329|163059
3871|164599
2574|160629
3109|161161
13579|172757
2594|160007
2327|158986
4489|145492
2507|157690
5195|158013
2564|160461
2810|159838
24473|178632
2375|157987
2424|115946
15656|160139
2318|159787
2518|122818
4210|107940
3886|103877
100156|204282
4132|205676
94920|298874
3037|146861
3143|200255
2675|180879
12100|12948
10076|10315
2659|3160
10486|10818
9786|10105
2172|2629
9639|14328
10700|22978
13038|13929
10399|29935
10115|29962
10759|30093
13566|30686
34825|35429
9730|28880
10751|30015
11324|30294
13050|13667
11019|30052
10851|37275
12420|12984
10504|44190
10203|44211
13499|14076
10137|42172
9627|48038
9834|47757
11948|12464
10512|51436
10456|51434
2581|15840
13202|148615
2941|3656
73644|74238
10046|44407
9415|49024
13853|14473
9135|54083
9381|55495
2587|22095
9155|56697
10768|66072
8912|49070
2221|2897
9056|49232
9361|52332
2813|4164
9659|61417
34724|47146
11066|51375
4621|8038
8743|52674
8161|47727
8031|46224
8239|47050
7910|129747
31806|82095
6609|84481
2436|37578
2430|91591
7360|403813
2384|94765
2495|37662
2229|91248
35031|436244
6112|108735
2494|90552
8082|405618
63020|90060
2308|92134
7508|392482
2590|93290
2991|104928
2656|94586
3740|73970
3335|311630
7833|406056
7446|93722
3416|105236
13277|151503
4482|72868
2246|63885
6231|110445
3207|105590
2342|37311
2499|90842
3824|76407
2573|58342
3483|62743
2239|38465
4017|119164
2215|421093
2884|130979
2808|63416
3569|131052
2422|158777
2782|58034
2486|61987
12901|113707
5324|168400
2441|58469
2354|112919
3699|7510
2621|21172
2470|248395
2314|3289
13143|22632
2674|4219
2489|5124
2795|3880
2700|4191
3790|5728
3421|10506
2668|5146
2276|80324
3418|6545
2430|6893
2267|81723
2402|6823
2511|4942
2569|237834
3739|7006
16031|139888
3104|26271
2405|83847
2771|92145
2325|24590
2415|25743
2821|12309
4794|82296
2271|13694
3399|20666
2532|20370
2800|101153
2254|21367
2651|83188
2551|14727
3476|21721
3436|22447
2434|92830
2334|22324
2790|22488
2782|125576
2488|22578
20677|83406
2382|23440
2441|127616
2462|25090
2520|24825
4382|105173
2740|24183
1960|91027
2556|107639
2646|100707
2303|25239
11122|85200
3651|92108
2359|25360
2753|93242
2578|26745
2632|16743
2339|272064
3859|266428
2630|2885
2643|135879
2820|201996
2654|145018
2625|200788
2479|201444
2685|237002
2520|209368
2633|222300
2997|209268
3354|220489
2468|215056
1937|263332
19167|199102
2832|272180
2728|266767
41153|270966
3543|163080
3356|159700
2535|133005
2041|158737
2924|206111
3500|162064
15525|143865
2589|159360
4600|123591
3398|103097
2550|157451
2396|124993
2334|158218
2803|283495
2289|158499
2481|103605
2486|131917
2472|160545
2608|92582
2486|123279
2325|159071
2567|113664
189015|496410
98844|297258
107955|600026
2046|291133
2518|236193
11451|552336
2306|135327
3071|247062
10109|402106
1969|150034
10649|404953
2565|182849
10130|405194
2434|423269
10040|557216
3623|408380
3535|408023
3479|373181
9819|871576
2570|134033
8821|807719
2353|396567
4262|99192
9760|561075
4525|224628
4168|208490
200803|304821
7634|307608
5090|101341
3024|3556
2224|2881
12888|13214
2645|2992
2451|3033
2627|2992
2728|3203
13301|13855
2324|2732
2390|2916
13948|14502
2509|3087
2625|3211
14142|14652
2354|2965
2560|3148
2465|9501
2504|3042
2852|3324
2149|2716
2155|2511
14355|14761
2566|3287
2476|3002
13904|14344
2850|3432
2259|2932
2838|3815
2679|3339
3479|3954
14544|14989
2846|3485
2838|3255
2885|10189
3324|4010
2531|2981
3023|3676
2423|3026
3564|4730
5608|6827
14342|14771
2370|3489
2574|3265
2079|2676
2614|10410
2339|3210
5922|6588
2838|3386
2283|2900
2568|3114
12835|13485
3447|4267
2756|3895
3012|16136
7025|177673
3883|18886
4670|90483
3851|93451
2914|20346
3042|9483
13151|110780
2605|25839
2738|25945
2459|91111
2759|16349
2645|89578
3441|20500
3378|19690
2708|94082
2527|26983
2533|10668
3014|93297
2636|22850
2743|90949
2658|28607
3282|18457
2245|94609
3022|29432
2481|92485
3791|23368
2341|22716
2737|94312
2841|12034
2679|94911
2831|29763
2389|24434
24688|95512
2715|29327
2440|91417
2249|19197
2486|40990
3491|64778
2642|32099
2369|97994
2418|16587
2720|43173
2945|32591
2661|35443
3607|101372
3888|43393
4153|102510
2598|27497
2727|104998
2416|42474
2608|17413
2229|115730
2688|32858
2829|105008
99347|108957
91153|497998
4342|35423
4373|129632
2576|84467
2659|111425
2388|23973
2862|67766
2264|124874
2204|127467
3274|78368
3649|3914
2672|18994
16068|116257
2347|30302
2584|95644
2165|11288
2730|31266
2471|96017
4695|24085
2749|114917
4173|18868
2776|107792
2750|96015
2625|166136
2569|38681
3218|117055
2725|76796
68048|127292
2587|76461
3140|11043
3279|103998
2598|126186
3140|58336
2726|126409
2864|104070
2613|117520
3575|31578
2166|50882
2019|63453
2800|160587
6191|63455
51689|163425
3481|108815
2586|151320
8954|107540
2526|158781
2371|57623
6408|212857
3491|103160
2557|3556
2130|187945
2201|255631
2385|82250
2296|20365
40847|58590
2256|31325
3032|20036
2210|19098
2214|24031
2470|27125
2620|23729
13611|14285
2617|27426
2650|26448
2589|7933
2176|24352
2369|26687
2470|30360
14956|15762
2159|28246
2591|36245
2823|32587
3284|33915
2512|31431
2248|33870
3312|35246
4233|27371
2492|29056
2883|26163
3216|40485
2538|30089
2585|9935
2556|34867
2348|35702
2169|35522
32091|55246
2767|38441
2461|31714
2019|38499
15042|16734
3813|39631
2261|32302
2602|36043
2613|34188
2655|3648
2409|36194
31567|58790
2511|35094
2486|3514
2331|32577
2705|28967
3922|35310
2341|253986
2450|251725
2345|86640
2579|124302
12694|444993
3558|306072
2557|339257
2388|2716
14565|200226
2728|121775
13527|454563
14835|447356
13939|445072
2319|122963
14190|460205
13516|458169
3617|101812
13745|455635
49955|150462
14606|640840
4830|171703
2698|173429
70282|134037
2524|116880
2816|120673
4015|171447
4276|172737
3996|109534
5401|99792
3621|170859
3868|421688
2306|125893
30907|166925
3663|112070
2374|165301
2411|196269
2674|3106
13151|132646
3103|123873
4671|152753
2596|108698
3004|205778
2746|120803
2697|112225
3153|105496
4044|110663
2444|150477
2424|91606
2916|150751
3406|153488
2220|122771
2644|154723
2614|115972
2504|109591
2162|154192
3313|110262
2415|137827
2588|107111
2402|147950
2037|122782
2370|94255
3432|141089
2449|112045
3251|305050
3294|106478
2400|110421
2609|104018
2901|146268
2975|105369
2807|77145
3226|145241
2178|104336
2289|100986
2891|115451
3110|103300
3396|198082
6202|100748
6967|308659
11147|199938
3921|104512
8693|200907
3825|114927
12993|108478
2227|115721
2368|88640
2760|116759
2680|114463
4164|116562
2433|96159
2471|114640
4262|87015
2856|114712
2207|88809
104559|107378
5630|100028
53078|153576
3290|105340
93059|190127
4039|118022
4916|102677
3595|103075
3366|199452
3578|111316
3865|101828
4044|101301
5765|9055
5402|102447
2963|100110
6191|103198
2718|106142
2610|106879
3055|3979
100648|101737
55094|56561
2286|12145
2433|3233
3184|10816
2554|3545
2666|3650
2614|12095
2800|3639
2498|3331
2411|11845
4588|10399
2296|3305
2713|13418
2651|3407
2709|3454
2274|10992
2715|3672
2542|3301
2181|12871
2658|3498
3064|12271
3329|4439
2279|13049
2958|82404
2304|108113
4080|81473
2519|107216
2416|107102
2574|107500
2461|92802
2830|106399
2789|106915
14386|103483
4480|106828
2910|82369
6450|107810
4134|81833
9369|119867
2456|106235
2699|82152
2871|80994
2524|106476
3329|82945
2866|82392
2915|106810
4939|81970
2751|82073
13821|104787
3368|81293
2206|94429
3216|80107
2264|107785
102069|201381
2406|2906
