read_header_duration|read_duration|decode_duration|cache_read_duration|randao_lock_2_duration|simulation_duration|redis_update_duration|submission_duration|optimistic_submission
45|185835|1258|439|2842|46289|10262|246948|f
43|82081|1281|333|2621|54495|8675|149520|f
44|134365|1306|427|2721|55455|7421|201721|f
45|116001|1196|420|2688|57179|8916|186421|f
7970|25101|643|401|2318|33978|7100|69565|f
79|14971|839|414|2573|32906|5876|57601|f
11134|24523|653|444|2294|30896|6456|65292|f
68|18210|689|393|2211|32622|7098|61248|f
123|18149|412|337|2386|30864|5736|57903|f
63|136418|1360|381|2584|59276|8504|208546|f
40|91608|1415|428|2718|58277|9879|164346|f
62|18078|599|413|2505|36367|7142|65126|f
54|94480|677|386|2516|33615|9022|140717|f
57|115825|845|479|2394|35106|8233|162900|f
50|111754|877|382|3163|34743|5918|156859|f
65|96169|689|324|2751|35863|7810|143624|f
65|117278|700|435|2541|37617|6290|164881|f
39|94627|892|370|2549|36427|8147|143042|f
59|109539|722|408|2666|39371|8396|161125|f
81|94396|675|362|2269|37917|11208|146851|f
53|114569|1040|451|2575|38306|8849|165814|f
56|97512|974|382|2702|41546|8337|151492|f
53|116947|915|514|2645|38247|7261|166557|f
47|94096|2965|438|2451|41066|8502|149537|f
52|120534|1064|452|2536|45722|9332|179663|f
81|99695|1093|390|3617|42514|8737|156070|f
48|118857|1011|457|2503|44634|10779|178262|f
63|92860|1105|435|2178|50725|9319|156640|f
47|128121|738|584|49078|187331|9647|375589|f
65|199999|1598|405|3478|53439|9752|268694|f
59|83887|1338|449|2904|52365|9459|150426|f
52|124566|1148|272|2680|50337|9519|188539|f
50|101603|1000|432|2761|77548|9363|192734|f
54|133205|1195|460|2313|82362|7731|227306|f
64|92412|1502|450|4367|56573|14056|169383|f
81|131125|1781|488|7090|58323|11420|210254|f
45|102919|1284|405|2755|57689|9164|174238|f
47|130317|1304|593|3318|55261|9949|200763|f
57|102724|960|448|2279|57519|8918|172872|f
65|131229|1005|380|2506|56352|9501|201017|f
39|85430|1390|409|2640|61942|9282|161118|f
60|80959|1495|406|2805|62946|13147|161787|f
103|108590|1473|374|2743|56192|9384|178779|f
60|134431|868|448|2531|60173|10198|208674|f
62|131668|1182|403|2753|62580|9904|208517|f
47|81298|1360|383|1968|60567|9434|155035|f
17178|123613|1368|391|2433|61953|10726|200517|f
51|81178|1328|372|2423|58704|9077|153110|f
51|132625|1353|411|2476|64881|9385|211150|f
93|81053|1371|410|2650|59951|9911|155371|f
84|94574|1384|934|3472|93485|7670|201547|f
80|72203|1206|441|25772|29731|7118|136501|f
101|131395|1241|430|2938|30482|7216|173734|f
83|107293|897|391|2831|46542|8807|166787|f
118|128262|1200|407|2494|61859|8730|202973|f
45|95552|1083|371|2738|50836|8998|159605|f
53|82024|1473|323|15415|60102|9902|169260|f
62|81104|1375|405|2483|62327|10733|158454|f
49|138903|1330|405|2661|58678|9828|211825|f
52|93094|1318|434|2307|59335|9097|165609|f
42|83329|1283|391|2517|59014|11461|158015|f
45|81693|1323|328|2641|65163|11106|162277|f
61|133722|1318|371|1970|60589|9441|207451|f
64|78346|965|385|2759|62180|9641|154302|f
129|81208|1363|379|2560|62830|9758|158123|f
69|81369|1050|425|2389|69494|8815|163566|f
4672|5078|279|385|2731|7751|5114|21360|f
81|976|391|462|2861|7604|6425|18762|f
14700|15079|253|390|2313|7928|5836|31823|f
46|377|250|380|2741|7852|5209|16833|f
49|629|293|394|2500|10788|6025|20652|f
14882|16016|270|387|3836|8789|5484|34805|f
55|536|360|458|2585|7939|5394|17293|f
76|479|271|415|2747|8245|5152|17331|f
11056|11487|232|418|2740|9363|5678|29946|f
50|529|280|406|2514|11856|6353|21964|f
45|602|230|568|2579|11461|6417|21880|f
11572|24089|348|390|1950|17865|6650|51311|f
43|1047|283|326|2473|9029|6122|19306|f
51|98639|1005|438|2587|18098|7671|128469|f
112|121464|1030|390|2450|17891|7808|151059|f
45|92580|690|509|1979|17634|7661|121074|f
71|120986|1015|362|2450|18918|7739|151493|f
77|122335|613|479|2444|20736|7413|154059|f
108|96643|671|328|2517|18748|13546|132478|f
67|130044|863|377|2603|27474|7885|169267|f
36|93076|1203|338|2962|28019|8086|133721|f
63|129022|1664|6039|3389|193350|9043|342531|f
62|128813|1223|439|2735|51803|9075|194131|f
71|132042|1229|454|2514|51334|8683|196279|f
133|81617|1473|432|4470|48412|8071|144502|f
16549|127618|1460|372|2850|47145|9677|189149|f
57|92029|1267|460|2437|49257|9458|154932|f
90|136711|1247|488|2515|51573|7986|200544|f
63|103845|1446|383|2447|54187|9103|171434|f
96|133794|1345|358|2430|61909|8238|208095|f
45|103367|916|384|2437|71235|9522|187888|f
64|133817|1436|385|3947|57960|10854|208448|f
65|83013|1774|389|4204|73195|9301|171899|f
59|132412|1033|346|2561|56287|9164|201827|f
47|86123|1151|235|2516|55276|9010|154328|f
51|137732|1450|447|3190|42241|9247|194328|f
97|94409|1462|428|2452|39068|8455|146317|f
56|134475|1287|415|2530|35982|9307|184021|f
102|81443|903|402|2026|36742|7061|128599|f
45|132936|1277|355|2900|35802|9122|182414|f
65|80984|1329|359|2722|36982|8526|130927|f
62|137077|1324|1889|2049|39444|11912|193715|f
51|116206|1561|253|2292|47743|18998|187078|f
39|77290|1522|349|2523|47358|9408|138473|f
61|81831|1465|258|2878|44666|9711|140833|f
71|82207|1039|496|2717|47082|10481|144047|f
38|146553|1544|427|7501|43285|9454|208795|f
93|82208|1086|314|2571|45520|9132|140850|f
41|88273|1165|299|2259|49891|8805|150711|f
41|99141|1681|342|2833|48250|10011|162295|f
48|77015|1532|343|2514|49804|8814|140052|f
37|146001|1568|302|2525|51158|9609|211184|f
34|100274|1573|314|2897|51153|8529|164760|f
35|146127|1635|326|2896|50210|8207|209424|f
93|96465|1159|317|1978|50705|9603|160246|f
86|7199|501|420|5190|10460|6915|30714|f
66|11264|615|484|2451|14273|5578|34689|f
48|11662|325|440|2733|14273|5281|34740|f
11098|12156|525|418|2948|13834|5613|35518|f
95|10837|392|356|2226|13985|4716|32532|f
87|11649|459|398|2503|14162|4670|33864|f
60|11927|473|338|2857|13975|4868|34459|f
78|12025|485|366|2599|16688|5823|38010|f
56|12620|551|474|2574|15677|5158|37121|f
41|15695|571|466|2573|15530|5060|39940|f
55|22084|605|412|2794|17437|5367|48729|f
64|18202|598|380|2310|19880|9684|51077|f
51|22390|705|459|2663|21449|6458|54167|f
55|27018|789|410|2831|23806|6094|60975|f
59|17953|746|459|2931|23255|6584|51951|f
48|24216|943|464|2752|22351|6296|57044|f
49|19164|587|577|2602|20976|6552|50486|f
51|23286|771|390|3235|20676|6311|54704|f
60|25007|801|434|2908|19680|6883|55736|f
57|24840|808|476|2493|21476|6318|56435|f
16703|35165|796|440|3241|23940|5243|68846|f
50|28702|735|395|2364|21557|5530|59314|f
59|112177|723|486|3655|23849|8554|149487|f
60|81405|774|381|3366|20996|6682|113626|f
58|111785|777|852|2731|26418|6328|148920|f
50|78536|695|448|2499|22157|6443|110799|f
68|183568|748|611|2973|98306|102831|389075|f
72|99147|783|274|3136|22464|78341|204202|f
56|87738|1169|122380|3302|24279|7459|246377|f
63|123370|1057|794|3733|36717|28830|194525|f
79|65399|1131|411|2542|36245|7234|112986|f
47|102205|1490|524|4398|36213|8684|153539|f
50|122583|1368|422|5508|38219|11439|179565|f
74|92603|1857|695|2769|44546|9347|151838|f
47|113473|619|198029|4051|27176|6484|349861|f
57|81211|927|431|2829|25816|6830|118068|f
67|112054|886|339|3018|25858|5971|148149|f
52|112706|717|377|2882|31192|6720|154617|f
56|89910|879|542|3148|25390|5892|125788|f
61|114404|888|430|2614|27637|7067|153063|f
95|95196|957|467|2613|34748|6133|140138|f
49|121524|1192|446|2297|35620|11067|172168|f
40|124822|672|462|2931|34611|7801|171368|f
11283|94694|745|422|2095|34909|7155|140041|f
61|121073|1527|501|2533|38641|7183|171480|f
56|94143|1131|352|2482|34629|5755|138538|f
59|80795|1535|286|4067|34118|26785|147605|f
65|137463|1412|341|3603|41738|14329|198913|f
61|138271|1056|320|3260|56668|7914|207509|f
51|526|279|428|2662|12052|5062|21033|f
45|694|402|265|3588|10695|4516|20177|f
42|10592|464|348|2522|20924|4863|39732|f
75|81095|1358|366|2458|41579|8293|135174|f
107|80734|1012|340|3264|40553|7870|133794|f
68|94534|1476|248|3374|39750|11039|150441|f
60|103208|1873|1356|3751|87886|13005|211126|f
105|103738|4878|5259|2047|187095|196536|499576|f
62|97661|1621|1145|3311|94157|108276|306194|f
96|100786|1976|878|3642|95468|203861|406837|f
54|7878|1702|465|89988|59184|45449|204689|f
53|92954|1060|304|3217|26024|10503|134081|f
42|135645|1052|375|2819|40748|8609|189290|f
65|138646|1395|424|2672|43618|7495|194274|f
61|93770|1484|396|2512|43159|17733|159076|f
60|81688|1023|522|2567|44708|6583|137114|f
11831|105972|1438|420|2488|43215|8075|161637|f
73|82414|1456|439|2378|56360|12218|155290|f
15497|16034|293|404|4687|10901|6871|39214|f
65|1817|268|419|2501|10582|5292|20900|f
15951|17053|238|385|2408|10880|5359|36348|f
53|1745|284|364|1995|10467|4506|19381|f
67|1368|267|390|2321|12045|4729|21145|f
64|9946|307|510|3312|11314|5751|31164|f
61|1306|429|414|2647|10832|5622|21272|f
69|5827|236|121688|2280|18160|5743|153986|f
55|8556|240|267|2362|17285|5394|34123|f
95|6049|365|405|2796|18508|5526|33669|f
41|10694|396|421|2284|19724|6046|39585|f
47|8309|414|426|2593|17107|5322|34191|f
48|8087|332|383|2597|19186|5880|36492|f
54|11785|425|387|3280|18473|4999|39369|f
70|9053|421|429|2294|19284|5741|37254|f
94|9913|497|457|2648|19791|5773|39102|f
77|12366|477|439|2579|21093|6756|43738|f
49|9978|484|449|2746|23229|5156|42067|f
62|12164|520|394|2938|22031|5788|43862|f
15587|24342|586|359|2364|23365|6217|57255|f
47|12943|515|484|2426|24845|6093|47329|f
57|11219|386|432|2841|23204|6192|44297|f
58|8517|490|403|2779|22912|6279|41399|f
55|11472|314|436|2432|23440|6050|44171|f
64|13408|709|417|3230|23705|6286|47778|f
67|10826|470|361|2438|22167|6296|42577|f
67|13080|865|401|5227|22655|5897|48152|f
95|83236|1862|346|3696|48067|8274|145546|f
49|111849|1481|388|2502|47878|8665|172799|f
41|84013|1411|325|2523|49342|8322|145957|f
56|15052|406|390|2521|34062|5860|58309|f
44|14294|505|495|2318|33252|5320|56216|f
110|15865|630|473|3336|25901|8130|54361|f
55|15029|753|448|3172|25159|8227|52808|f
58|15065|1042|383|2723|26224|4907|50367|f
62|10767|571|362|2829|29406|6583|50536|f
53|16422|663|408|2603|26316|6496|52926|f
62|126274|814|411|2450|38351|8116|176439|f
41|99212|790|393|2611|38882|7559|149487|f
60|132338|1108|375|2539|41823|6525|184730|f
50|86177|1208|350|2761|41427|7451|139397|f
80|80964|1301|467|2482|42507|19428|147172|f
59|82080|882|362|2532|42830|8493|137207|f
42|132167|1162|500|2231|39452|8136|183675|f
65|83751|1388|1494|3381|42608|8603|141245|f
327|94630|1570|319|2651|43746|7520|150453|f
80|81257|1283|494|2515|47140|7516|140232|f
58|80858|1249|456|2614|42706|8493|136398|f
76|81530|1241|445|2499|43832|8442|138017|f
89|130476|1245|447|2313|40803|40225|215529|f
102|93814|1049|342|2666|43338|41028|182269|f
60|90981|1274|30406|2088|42735|8200|175713|f
61|81578|1369|455|2467|43393|8290|137580|f
58|131620|928|693|2350|45315|8678|189610|f
49|104899|761|494|2635|43295|8185|160291|f
40|80986|1286|393|2439|45364|8466|138953|f
92|81319|1225|396|2680|58257|8095|152000|f
60|133114|1260|447|3504|44983|10954|194285|f
81|139889|1020|366|2241|44635|14310|202481|f
65|83084|1287|503|2568|56974|10588|155029|f
61|124163|1906|275|3589|52916|39945|222816|f
7408|12159|297|342|2300|18871|4991|38980|f
16281|19700|372|402|2690|19478|5474|48137|f
61|4793|220|347|2650|21064|5297|34400|f
52|4680|386|392|2837|19050|4874|32255|f
97|9529|277|392|2515|18620|5472|36831|f
63|83795|1739|405|2494|52611|7220|148287|f
64|93568|1163|365|2888|28596|7723|134325|f
117|201581|1693|827|3663|95198|105825|408814|f
71|95468|1764|836|5425|93597|202131|399250|f
56|4515|299|407|2436|20723|5004|33404|f
100|7482|261|364|2659|23495|5467|39747|f
45|10133|423|341|2341|22817|5531|41604|f
79|109520|860|552|2635|25093|6060|144751|f
44|93492|896|437|2801|25718|6852|130224|f
46|114184|924|364|2533|27703|6869|152597|f
52|95189|944|316|2668|27887|6973|133999|f
62|116334|622|421|2478|28355|6550|154793|f
124|93225|966|423|2891|28502|7112|133143|f
61|116631|896|409|2610|28453|5537|154561|f
41|128618|1148|411|2106|32422|10035|174765|f
134|129076|1063|1962|4035|32973|8447|177580|f
59|98984|1349|251|4821|31154|6931|143542|f
60|129273|878|499|2787|34269|7499|175230|f
57|96709|1175|479|2648|32304|6889|140228|f
66|129769|3420|521|2797|36567|11326|184427|f
75|106708|943|502|2881|36452|7158|154669|f
70|135552|1367|456|2693|41921|8476|190488|f
58|95471|1371|409|2543|42101|8060|149973|f
58|138290|1460|465|2439|42119|7792|192585|f
96|92721|1394|485|2491|43375|7798|148296|f
53|146811|1486|494|2642|48013|9616|209097|f
94|111915|1473|467|2592|55661|8505|180635|f
50|145896|1443|432|2605|47930|8373|206705|f
56|94616|1646|2171|2853|51384|10149|162844|f
69|141636|911|454|2421|49083|8605|203132|f
46|112725|1486|398|2445|46425|7383|170883|f
57|143145|1657|461|2513|49337|8647|205824|f
40|86073|1855|467|2658|47183|9905|148164|f
99|143439|1533|596|2435|45563|8225|201819|f
54|94218|1565|394|3247|46967|8969|155380|f
821|95086|1666|366|2498|48787|6915|155341|f
68|144302|1256|497|2600|51530|8790|209000|f
56|96345|1644|416|2209|59373|9191|169204|f
68|93358|1413|419|2479|47530|9772|155002|f
41|144373|1953|423|2353|53305|6747|209175|f
53|96640|1632|383|2808|51219|8550|161258|f
49|94395|1211|363|2839|48631|8586|156051|f
45|82714|2911|664|141087|200866|102594|530876|f
86|99840|2399|808|3685|92356|12645|211757|f
54|146387|1631|335|2658|56095|8517|215642|f
66|101382|1795|308|2541|52751|47727|206522|f
113|102135|1689|370|2445|56873|42835|206365|f
52|62223|1594|1383|2334|54615|9602|131779|f
41|68099|1274|410|2546|53610|9097|135063|f
39|155619|1228|388|3213|55519|8572|224569|f
46|83099|1700|324|2605|57199|9885|154831|f
56|120617|1730|391|2157|59129|9713|193762|f
6686|9436|200|502|2654|17509|5279|35610|f
11115|23654|567|494|2496|14417|6180|47849|f
60|2675|262|483|2862|14657|4844|25808|f
61|2721|326|482|2716|14931|5272|26473|f
63|10937|575|486|3307|16912|6223|38465|f
41|14267|593|403|2724|17296|5278|40581|f
58|16385|615|404|3389|17240|5988|44057|f
85|16724|495|487|2652|19302|5982|45681|f
11132|93532|1039|441|2853|24698|6704|129292|f
62|114059|988|568|2946|25467|6716|150771|f
101|89586|699|473|2325|25878|7792|126779|f
48|114352|896|393|2877|25690|6062|150294|f
76|114665|1601|405|4875|28748|7478|157814|f
99|92347|1248|379|5285|28713|9122|137135|f
54|116849|987|364|3100|28776|6099|156199|f
60|93103|889|446|2779|29661|6971|133873|f
79|208799|993|516|2309|29181|6636|248483|f
43|94030|940|463|2553|32155|7921|138085|f
65|115282|1170|439|2816|35409|6577|161722|f
57|98623|875|539|2606|33072|6624|142364|f
39|118341|664|414|2594|32187|5492|159712|f
59|97934|1032|529|2573|33743|7243|143074|f
56|118309|934|477|3034|34093|7007|163878|f
74|98358|951|465|2496|29244|7216|138752|f
56|117052|997|372|2220|31967|6673|159303|f
57|119111|1027|398|3239|26967|8910|159681|f
55|109298|1782|510|2532|41980|8626|164752|f
114|81886|1538|449|3120|47313|10148|144481|f
66|140132|1666|338|2417|44835|9598|199012|f
84|80797|1725|522|2501|48891|8996|143517|f
135|110446|1716|298|3105|47327|9021|171935|f
57|118774|751|477|2745|28412|6630|157819|f
55|94026|1095|424|2558|26703|7244|132073|f
60|120229|1041|449|2070|28350|8023|160189|f
88|98409|1353|522|2910|29860|8560|141644|f
93|159398|1336|374|2376|35907|10678|210095|f
59|99054|1271|461|3265|35885|7205|147164|f
43|133974|1355|464|2015|39191|8189|185216|f
54|96114|913|499|2537|41166|7979|149229|f
56|141656|1388|390|2019|40063|8020|193556|f
55|81403|1340|429|2539|40366|7957|134069|f
89|111590|1089|485|3292|40416|7210|164125|f
71|95290|1322|437|3331|41245|10022|151670|f
44|140027|3022|413|2448|40872|9195|196026|f
47|86462|1034|453|2405|43557|8477|142416|f
67|138151|1699|458|2526|42239|9642|194735|f
39|81839|1627|443|2453|43624|9074|139081|f
53|81954|1584|539|2566|42659|8629|137958|f
45|19943|325|475|2316|23421|6629|53172|f
92|11060|399|440|2310|17805|9079|41112|f
65|27741|596|451|2653|16743|6432|54638|f
61|26932|454|446|2280|17877|6132|54159|f
82|48954|630|466|2310|170913|7849|231152|f
130|105847|630|580|3749|88916|8420|208163|f
56|87831|629|426|3142|20485|5637|118187|f
85|12919|1003|479|4676|21208|6808|47117|f
62|108018|687|417|3861|22227|9996|145235|f
75|101668|584|395|3346|21337|7084|134437|f
76|37555|686|420|2038|22016|6005|68740|f
45|108304|691|520|2616|25380|7705|145240|f
50|11682|670|445|2449|25653|7032|47958|f
60|108426|571|364|2364|26141|6757|144644|f
52|36268|567|502|2666|27828|6246|74128|f
56|83922|1137|413|3366|27964|7274|124098|f
82|10887|618|412|2541|29875|6828|51180|f
37|83661|480|410|2486|26475|6798|120329|f
80|13338|787|420|2260|27536|6449|50810|f
46|83633|726|405|2612|26837|7306|121557|f
51|47675|642|494|2639|28757|7339|87590|f
60|35335|806|452|2530|28366|7091|74600|f
75|51041|569|468|3331|29525|6984|91946|f
59|86402|646|522|2998|37089|7627|135308|f
41|123942|684|416|2581|35806|6513|169960|f
104|91043|872|433|2636|37049|9568|141623|f
59|123498|809|353|2243|36232|8111|171271|f
57|98848|518|389|2686|40778|7506|150752|f
56|119346|888|367|2731|38095|7276|168727|f
67|127480|962|257|3322|37378|8442|177859|f
94|86788|1044|342|2582|42644|8562|141981|f
58|130064|1080|378|2628|45055|8629|187862|f
47|106605|1073|404|2538|46223|9469|166335|f
200|79126|1141|431|2376|47265|11556|141921|f
80|129836|1155|386|2963|45791|9721|189878|f
52|80515|1141|430|2346|50954|8990|144417|f
60|81429|1245|418|2391|47397|9128|142034|f
58|93575|915|364|4247|42612|8066|149803|f
90|119234|923|356|2502|52400|7408|182841|f
51|98709|956|387|3161|54133|7782|165150|f
119|127330|993|420|2543|41508|7713|180529|f
42|91529|930|389|3313|41415|8159|145757|f
62|132941|793|499|2863|40459|9410|186987|f
51|88878|1128|770|2269|41037|8532|142636|f
45|129812|2111|406|2616|43808|8595|187368|f
48|101414|700|440|2425|39752|8515|153272|f
42|132780|989|377|3260|42920|8414|188760|f
42|89064|1227|429|2010|41041|8422|142230|f
1087|87157|655|324|2688|39316|7873|138033|f
55|83679|917|375|2476|42641|8607|138718|f
92|125929|921|446|2229|39946|8952|178446|f
43|83775|837|358|2602|41352|9089|138033|f
101|102762|1036|397|2435|42850|8037|157545|f
45|80088|1049|367|2436|40793|8611|133366|f
65|79979|1011|380|2533|43131|8389|135445|f
47|132409|1057|417|2034|42052|8069|186063|f
40|86016|1020|365|2335|42857|23617|156249|f
38|94468|1022|420|3205|43078|13298|155508|f
71|203240|200043|828|3064|299057|292994|999260|f
69|459591|200247|746|3636|230171|164346|1058764|f
64|234265|8390|446|48161|199243|200869|691400|f
293|108864|6671|264|84538|151758|21874|373987|f
52|129833|6524|506|2124|137071|21903|298003|f
44|424713|7289|508|2024|127488|18382|580423|f
61|90392|1410|401|2447|46585|9893|151154|f
77|158166|1348|485|2610|47388|12987|223002|f
54|81229|1451|436|4194|49033|12619|148987|f
77|91008|2158|5662|10672|54838|13065|177429|f
11631|164818|941|1714|2729|30564|7439|208241|f
10175|130085|7772|382|2130|181351|23346|345119|f
65|474787|9634|850|90163|202190|502847|1280510|f
115|206495|103284|608|88209|138521|69584|606759|f
48|215822|9188|484|2185|150532|21287|399525|f
64|108387|7464|441|2230|140182|21440|280166|f
11615|454112|8569|351|1981|115207|18666|598905|f
40|112767|8621|389|46928|138665|28153|335548|f
71|111100|63863|385|2006|136944|154632|468956|f
60|441341|28054|362|2564|193634|16571|682552|f
66|162147|8339|493|1943|231979|22721|427649|f
9705|464262|196655|6005|3424|211679|79916|961963|f
76|435542|166718|1267|3217|390896|912088|1909755|f
65|167730|14837|526|3257|1031718|0|0|f
68|142319|6778|379|1970|157908|27147|336539|f
55|127595|7716|395|1999|140455|20818|299001|f
36|443522|7084|463|2445|131175|16989|601698|f
80|124095|7741|411|42329|149531|20457|344589|f
